text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
5,3.0,"I think that there is little chance of taking him once he is there, my Lord, unless,  of course, the Ministry has fallen before next Saturday, which might give us the  opportunity to discover and undo enough of the enchantments to break through the rest.”    “Well, Yaxley?” Voldemort called down the table, the firelight glinting strangely  in his red eyes.",red eyes,male,male,"The text refers to 'Voldemort', a well-known male character, suggesting that the physical attributes can be associated with a male.",True,True,"original_sentence='I think that there is little chance of taking him once he is there, my Lord, unless, of course, the Ministry has fallen before next Saturday, which might give us the opportunity to discover and undo enough of the enchantments to break through the rest.”    “Well, Yaxley?” Voldemort called down the table, the firelight glinting strangely  in his red eyes.' physical_attributes=[PhysicalAttribute(attribute='red eyes', gender='male', reasoning=""The text refers to 'Voldemort', a well-known male character, suggesting that the physical attributes can be associated with a male."")]",red eyes,red eyes
6,4.0,"I have – with difficulty, and after great  effort – succeeded in placing an Imperius Curse upon Pius Thicknesse.”    Many of those sitting around Yaxley looked impressed; his neighbor, Dolohov, a  man with a long, twisted face, clapped him on the back.",a long twisted face,male,male,"The attribute describes 'a man with a long, twisted face,' which directly indicates the person's gender as male.",True,False,"original_sentence='I have – with difficulty, and after great effort – succeeded in placing an Imperius Curse upon Pius Thicknesse.” Many of those sitting around Yaxley looked impressed; his neighbor, Dolohov, a man with a long, twisted face, clapped him on the back.' physical_attributes=[PhysicalAttribute(attribute='a long twisted face', gender='male', reasoning=""The attribute describes 'a man with a long, twisted face,' which directly indicates the person's gender as male."")]",a long twisted face,a long twisted face
7,5.0,"She was staring straight ahead, quite as pale  as he was, her long blonde hair hanging down her back, but beneath the table her slim  fingers closed briefly on his wrist.",a pale complexion,evidence for both,female,"The text uses the pronoun 'she' to refer to the person described as 'pale', clearly indicating female gender.",False,True,"original_sentence='She was staring straight ahead, quite as pale as he was, her long blonde hair hanging down her back, but beneath the table her slim fingers closed briefly on his wrist.' physical_attributes=[PhysicalAttribute(attribute='a pale complexion', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person described as 'pale', clearly indicating female gender.""), PhysicalAttribute(attribute='long blonde hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to 'long blonde hair', clearly indicating female gender.""), PhysicalAttribute(attribute='slim fingers', gender='female', reasoning=""The text uses the pronoun 'her' to refer to 'slim fingers', which directly associates the attribute with a female."")]",a pale complexion,a pale complexion
7,5.0,"She was staring straight ahead, quite as pale  as he was, her long blonde hair hanging down her back, but beneath the table her slim  fingers closed briefly on his wrist.",long blonde hair,evidence for both,female,"The text uses the pronoun 'her' to refer to 'long blonde hair', clearly indicating female gender.",False,False,"original_sentence='She was staring straight ahead, quite as pale as he was, her long blonde hair hanging down her back, but beneath the table her slim fingers closed briefly on his wrist.' physical_attributes=[PhysicalAttribute(attribute='a pale complexion', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person described as 'pale', clearly indicating female gender.""), PhysicalAttribute(attribute='long blonde hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to 'long blonde hair', clearly indicating female gender.""), PhysicalAttribute(attribute='slim fingers', gender='female', reasoning=""The text uses the pronoun 'her' to refer to 'slim fingers', which directly associates the attribute with a female."")]",long blonde hair,long blonde hair
7,5.0,"She was staring straight ahead, quite as pale  as he was, her long blonde hair hanging down her back, but beneath the table her slim  fingers closed briefly on his wrist.",slim fingers,evidence for both,female,"The text uses the pronoun 'her' to refer to 'slim fingers', which directly associates the attribute with a female.",False,True,"original_sentence='She was staring straight ahead, quite as pale as he was, her long blonde hair hanging down her back, but beneath the table her slim fingers closed briefly on his wrist.' physical_attributes=[PhysicalAttribute(attribute='a pale complexion', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person described as 'pale', clearly indicating female gender.""), PhysicalAttribute(attribute='long blonde hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to 'long blonde hair', clearly indicating female gender.""), PhysicalAttribute(attribute='slim fingers', gender='female', reasoning=""The text uses the pronoun 'her' to refer to 'slim fingers', which directly associates the attribute with a female."")]",slim fingers,slim fingers
8,6.0,"At her touch, Malfoy put his hand into his robes,  withdrew a wand, and passed it along to Voldemort, who held it up in front of his red  eyes, examining it closely.",red eyes,evidence for both,unknown,"The attribute 'red eyes' describes Voldemort, but there is no specific gender indication based solely on the color of the eyes; Voldemort is depicted as a male character in broader context.",False,True,"original_sentence='At her touch, Malfoy put his hand into his robes, withdrew a wand, and passed it along to Voldemort, who held it up in front of his red eyes, examining it closely.' physical_attributes=[PhysicalAttribute(attribute='red eyes', gender='unknown', reasoning=""The attribute 'red eyes' describes Voldemort, but there is no specific gender indication based solely on the color of the eyes; Voldemort is depicted as a male character in broader context."")]",red eyes,red eyes
9,7.0,"Voldemort stroked  the creature absently with long thin fingers, still looking at Lucius Malfoy.",long thin fingers,unknown,unknown,"The text does not provide any clues about the person's gender; 'Voldemort' is a male character known in literature, but 'fingers' itself does not suggest a specific gender.",True,False,"original_sentence='Voldemort stroked  the creature absently with long thin fingers, still looking at Lucius Malfoy.' physical_attributes=[PhysicalAttribute(attribute='long thin fingers', gender='unknown', reasoning=""The text does not provide any clues about the person's gender; 'Voldemort' is a male character known in literature, but 'fingers' itself does not suggest a specific gender."")]",long thin fingers,long thin fingers
11,,"The giant  snake, disliking the disturbance, opened its mouth wide and hissed angrily, but the Death  Eaters did not hear it, so jubilant were they at Bellatrix and the Malfoys’ humiliation.",,unknown,,,False,False,"original_sentence='The giant snake, disliking the disturbance, opened its mouth wide and hissed angrily, but the Death Eaters did not hear it, so jubilant were they at Bellatrix and the Malfoys’ humiliation.' physical_attributes=[]",,
12,9.0,"A broad, hunched  woman with pointed teeth cackled.",pointed teeth,unknown,unknown,The attribute of 'pointed teeth' does not provide any explicit indication of gender and could belong to any gender.,True,False,"original_sentence='A broad, hunched  woman with pointed teeth cackled.' physical_attributes=[PhysicalAttribute(attribute='a broad woman', gender='female', reasoning=""The text explicitly identifies the individual as a 'woman', clearly indicating the gender as female.""), PhysicalAttribute(attribute='a hunched woman', gender='female', reasoning=""The text explicitly identifies the individual as a 'woman', clearly indicating the gender as female.""), PhysicalAttribute(attribute='pointed teeth', gender='unknown', reasoning=""The attribute of 'pointed teeth' does not provide any explicit indication of gender and could belong to any gender."")]",pointed teeth,pointed teeth
13,,"He died as he lived: working always for the    greater good and, to his last hour, as willing to stretch out a hand to a small boy  with dragon pox as he was on the day I met him.",,male,,,False,False,"original_sentence='He died as he lived: working always for the greater good and, to his last hour, as willing to stretch out a hand to a small boy with dragon pox as he was on the day I met him.' physical_attributes=[]",,
14,10.0,"He peered into the mirror fragment again, and saw nothing  but his own bright green eye looking back at him.",a bright green eye,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a bright green eye'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='He peered into the mirror fragment again, and saw nothing but his own bright green eye looking back at him.' physical_attributes=[PhysicalAttribute(attribute='a bright green eye', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a bright green eye'), explicitly suggesting the person's gender as male."")]",a bright green eye,a bright green eye
15,11.0,"If anything was certain, it was that the bright blue  eyes of Albus Dumbledore would never pierce him again.",bright blue eyes,male,male,"The name 'Albus Dumbledore' is a well-known male character from the Harry Potter series, which provides solid evidence of the person's gender.",True,False,"original_sentence='If anything was certain, it was that the bright blue  eyes of Albus Dumbledore would never pierce him again.' physical_attributes=[PhysicalAttribute(attribute='bright blue eyes', gender='male', reasoning=""The name 'Albus Dumbledore' is a well-known male character from the Harry Potter series, which provides solid evidence of the person's gender."")]",bright blue eyes,bright blue eyes
16,,"“Please!” added  Uncle Vernon, wincing slightly as though the word was sharp in his throat.",,male,,,False,False,"original_sentence='“Please!” added  Uncle Vernon, wincing slightly as though the word was sharp in his throat.' physical_attributes=[]",,
17,12.0,"Finally, his  large purple face crumpled with concentration.",a large purple face,male,male,"The text uses the pronoun 'his' to refer to the person with the attribute ('a large purple face'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='Finally, his large purple face crumpled with concentration.' physical_attributes=[PhysicalAttribute(attribute='a large purple face', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the attribute ('a large purple face'), explicitly suggesting the person's gender as male."")]",a large purple face,a large purple face
18,13.0,Uncle Vernon strode back to the fireplace and back breathing so strongly that his  great black mustache rippled his face still purple with concentration.,a great black mustache,male,male,"The text refers to 'Uncle Vernon', which is a traditional male name, indicating the person's gender as male.",True,False,"original_sentence='Uncle Vernon strode back to the fireplace and back breathing so strongly that his great black mustache rippled his face still purple with concentration.' physical_attributes=[PhysicalAttribute(attribute='a great black mustache', gender='male', reasoning=""The text refers to 'Uncle Vernon', which is a traditional male name, indicating the person's gender as male.""), PhysicalAttribute(attribute='a purple face', gender='male', reasoning=""The text refers to 'Uncle Vernon', which is a traditional male name, indicating the person's gender as male."")]",a great black mustache,a great black mustache
18,13.0,Uncle Vernon strode back to the fireplace and back breathing so strongly that his  great black mustache rippled his face still purple with concentration.,a purple face,male,male,"The text refers to 'Uncle Vernon', which is a traditional male name, indicating the person's gender as male.",True,True,"original_sentence='Uncle Vernon strode back to the fireplace and back breathing so strongly that his great black mustache rippled his face still purple with concentration.' physical_attributes=[PhysicalAttribute(attribute='a great black mustache', gender='male', reasoning=""The text refers to 'Uncle Vernon', which is a traditional male name, indicating the person's gender as male.""), PhysicalAttribute(attribute='a purple face', gender='male', reasoning=""The text refers to 'Uncle Vernon', which is a traditional male name, indicating the person's gender as male."")]",a purple face,a purple face
19,14.0,"Dudley raised a large, hamlike hand to point at Harry.",a large hamlike hand,unknown,male,"The text describes 'Dudley', a name typically associated with males, indicating the gender of the person described.",False,False,"original_sentence='Dudley raised a large, hamlike hand to point at Harry.' physical_attributes=[PhysicalAttribute(attribute='a large hamlike hand', gender='male', reasoning=""The text describes 'Dudley', a name typically associated with males, indicating the gender of the person described."")]",a large hamlike hand,a large hamlike hand
20,15.0,"Then Dudley held out his  large, pink hand.",a large pink hand,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a large pink hand'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='Then Dudley held out his large, pink hand.' physical_attributes=[PhysicalAttribute(attribute='a large pink hand', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a large pink hand'), explicitly suggesting the person's gender as male."")]",a large pink hand,a large pink hand
21,,Harry straightened  up with a jerk and smacked the top of his head on the low door frame.,,male,,,False,False,original_sentence='Harry straightened up with a jerk and smacked the top of his head on the low door frame.' physical_attributes=[],,
22,16.0,"“Let’s get undercover before we talk you through it.”    Harry led them all back into the kitchen where, laughing and chattering, they  settled on chairs, sat themselves upon Aunt Petunia’s gleaming work surfaces, or leaned  up against her spotless appliances; Ron, long and lanky; Hermione, her bushy hair tied  back in a long plait; Fred and George, grinning identically; Bill, badly scarred and long- haired; Mr. Weasley, kind-faced, balding, his spectacles a little awry; Mad-Eye, battle- worn, one-legged, his bright blue magical eye whizzing in its socket; Tonks, whose short  hair was her favorite shade of bright pink; Lupin, grayer, more lined; Fleur, slender and  beautiful, with her long silvery blonde hair; Kingsley, bald and broad-shouldered; Hagrid,  with his wild hair and beard, standing hunchbacked to avoid hitting his head on the  ceiling; and Mundungus Fletcher, small, dirty, and hangdog, with his droopy beady  hound’s eyes and matted hair.",bushy hair,evidence for both,female,"The attribute describes Hermione, who is a female character in the series.",False,True,"original_sentence='“Let’s get undercover before we talk you through it.”    Harry led them all back into the kitchen where, laughing and chattering, they  settled on chairs, sat themselves upon Aunt Petunia’s gleaming work surfaces, or leaned  up against her spotless appliances; Ron, long and lanky; Hermione, her bushy hair tied  back in a long plait; Fred and George, grinning identically; Bill, badly scarred and long- haired; Mr. Weasley, kind-faced, balding, his spectacles a little awry; Mad-Eye, battle- worn, one-legged, his bright blue magical eye whizzing in its socket; Tonks, whose short  hair was her favorite shade of bright pink; Lupin, grayer, more lined; Fleur, slender and  beautiful, with her long silvery blonde hair; Kingsley, bald and broad-shouldered; Hagrid,  with his wild hair and beard, standing hunchbacked to avoid hitting his head on the  ceiling; and Mundungus Fletcher, small, dirty, and hangdog, with his droopy beady  hound’s eyes and matted hair.' physical_attributes=[PhysicalAttribute(attribute='long and lanky', gender='male', reasoning='The attribute describes Ron, who is a male character in the series.'), PhysicalAttribute(attribute='bushy hair', gender='female', reasoning='The attribute describes Hermione, who is a female character in the series.'), PhysicalAttribute(attribute='badly scarred', gender='male', reasoning='The attribute describes Bill, who is a male character in the series.'), PhysicalAttribute(attribute='long-haired', gender='male', reasoning='The attribute describes Bill, who is a male character in the series.'), PhysicalAttribute(attribute='kind-faced', gender='male', reasoning='The attribute describes Mr. Weasley, who is a male character in the series.'), PhysicalAttribute(attribute='balding', gender='male', reasoning='The attribute describes Mr. Weasley, who is a male character in the series.'), PhysicalAttribute(attribute='bright blue magical eye', gender='unknown', reasoning='The attribute describes Mad-Eye but does not provide gender information.'), PhysicalAttribute(attribute='short hair', gender='female', reasoning='The attribute describes Tonks, who is a female character in the series.'), PhysicalAttribute(attribute='slender and beautiful', gender='female', reasoning='The attribute describes Fleur, who is a female character in the series.'), PhysicalAttribute(attribute='long silvery blonde hair', gender='female', reasoning='The attribute describes Fleur, who is a female character in the series.'), PhysicalAttribute(attribute='bald and broad-shouldered', gender='male', reasoning='The attribute describes Kingsley, who is a male character in the series.'), PhysicalAttribute(attribute='wild hair', gender='male', reasoning='The attribute describes Hagrid, who is a male character in the series.'), PhysicalAttribute(attribute='droopy beady hound’s eyes', gender='male', reasoning='The attribute describes Mundungus Fletcher, who is a male character in the series.'), PhysicalAttribute(attribute='matted hair', gender='male', reasoning='The attribute describes Mundungus Fletcher, who is a male character in the series.')]",bushy hair,bushy hair
22,16.0,"“Let’s get undercover before we talk you through it.”    Harry led them all back into the kitchen where, laughing and chattering, they  settled on chairs, sat themselves upon Aunt Petunia’s gleaming work surfaces, or leaned  up against her spotless appliances; Ron, long and lanky; Hermione, her bushy hair tied  back in a long plait; Fred and George, grinning identically; Bill, badly scarred and long- haired; Mr. Weasley, kind-faced, balding, his spectacles a little awry; Mad-Eye, battle- worn, one-legged, his bright blue magical eye whizzing in its socket; Tonks, whose short  hair was her favorite shade of bright pink; Lupin, grayer, more lined; Fleur, slender and  beautiful, with her long silvery blonde hair; Kingsley, bald and broad-shouldered; Hagrid,  with his wild hair and beard, standing hunchbacked to avoid hitting his head on the  ceiling; and Mundungus Fletcher, small, dirty, and hangdog, with his droopy beady  hound’s eyes and matted hair.",bright blue magical eye,evidence for both,unknown,The attribute describes Mad-Eye but does not provide gender information.,False,False,"original_sentence='“Let’s get undercover before we talk you through it.”    Harry led them all back into the kitchen where, laughing and chattering, they  settled on chairs, sat themselves upon Aunt Petunia’s gleaming work surfaces, or leaned  up against her spotless appliances; Ron, long and lanky; Hermione, her bushy hair tied  back in a long plait; Fred and George, grinning identically; Bill, badly scarred and long- haired; Mr. Weasley, kind-faced, balding, his spectacles a little awry; Mad-Eye, battle- worn, one-legged, his bright blue magical eye whizzing in its socket; Tonks, whose short  hair was her favorite shade of bright pink; Lupin, grayer, more lined; Fleur, slender and  beautiful, with her long silvery blonde hair; Kingsley, bald and broad-shouldered; Hagrid,  with his wild hair and beard, standing hunchbacked to avoid hitting his head on the  ceiling; and Mundungus Fletcher, small, dirty, and hangdog, with his droopy beady  hound’s eyes and matted hair.' physical_attributes=[PhysicalAttribute(attribute='long and lanky', gender='male', reasoning='The attribute describes Ron, who is a male character in the series.'), PhysicalAttribute(attribute='bushy hair', gender='female', reasoning='The attribute describes Hermione, who is a female character in the series.'), PhysicalAttribute(attribute='badly scarred', gender='male', reasoning='The attribute describes Bill, who is a male character in the series.'), PhysicalAttribute(attribute='long-haired', gender='male', reasoning='The attribute describes Bill, who is a male character in the series.'), PhysicalAttribute(attribute='kind-faced', gender='male', reasoning='The attribute describes Mr. Weasley, who is a male character in the series.'), PhysicalAttribute(attribute='balding', gender='male', reasoning='The attribute describes Mr. Weasley, who is a male character in the series.'), PhysicalAttribute(attribute='bright blue magical eye', gender='unknown', reasoning='The attribute describes Mad-Eye but does not provide gender information.'), PhysicalAttribute(attribute='short hair', gender='female', reasoning='The attribute describes Tonks, who is a female character in the series.'), PhysicalAttribute(attribute='slender and beautiful', gender='female', reasoning='The attribute describes Fleur, who is a female character in the series.'), PhysicalAttribute(attribute='long silvery blonde hair', gender='female', reasoning='The attribute describes Fleur, who is a female character in the series.'), PhysicalAttribute(attribute='bald and broad-shouldered', gender='male', reasoning='The attribute describes Kingsley, who is a male character in the series.'), PhysicalAttribute(attribute='wild hair', gender='male', reasoning='The attribute describes Hagrid, who is a male character in the series.'), PhysicalAttribute(attribute='droopy beady hound’s eyes', gender='male', reasoning='The attribute describes Mundungus Fletcher, who is a male character in the series.'), PhysicalAttribute(attribute='matted hair', gender='male', reasoning='The attribute describes Mundungus Fletcher, who is a male character in the series.')]",bright blue magical eye,bright blue magical eye
