text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
9,4.0,"He amused himself for a moment, picturing Dumbledore, with his long silver beard, full length wizard's robes, and pointed hat, stretched out on a beach somewhere, rubbing suntan lotion onto his long crooked nose.",a long silver beard,male,male,"The text refers to Dumbledore, who is a well-known male character in the Harry Potter series.",True,False,"original_sentence=""He amused himself for a moment, picturing Dumbledore, with his long silver beard, full length wizard's robes, and pointed hat, stretched out on a beach somewhere, rubbing suntan lotion onto his long crooked nose."" physical_attributes=[PhysicalAttribute(attribute='a long silver beard', gender='male', reasoning='The text refers to Dumbledore, who is a well-known male character in the Harry Potter series.'), PhysicalAttribute(attribute='a long crooked nose', gender='male', reasoning='The text refers to Dumbledore, who is a well-known male character in the Harry Potter series.')]",a long silver beard,a long silver beard
9,4.0,"He amused himself for a moment, picturing Dumbledore, with his long silver beard, full length wizard's robes, and pointed hat, stretched out on a beach somewhere, rubbing suntan lotion onto his long crooked nose.",a long crooked nose,male,male,"The text refers to Dumbledore, who is a well-known male character in the Harry Potter series.",True,False,"original_sentence=""He amused himself for a moment, picturing Dumbledore, with his long silver beard, full length wizard's robes, and pointed hat, stretched out on a beach somewhere, rubbing suntan lotion onto his long crooked nose."" physical_attributes=[PhysicalAttribute(attribute='a long silver beard', gender='male', reasoning='The text refers to Dumbledore, who is a well-known male character in the Harry Potter series.'), PhysicalAttribute(attribute='a long crooked nose', gender='male', reasoning='The text refers to Dumbledore, who is a well-known male character in the Harry Potter series.')]",a long crooked nose,a long crooked nose
10,5.0,"And so he tried to imagine his other best friend, Ron Weasley's, reaction, and in a moment, Ron's red hair and long-nosed, freckled face seemed to swim before Harry, wearing a bemused expression.",red hair,male,male,"The attribute is used to describe 'Ron Weasley', who is referenced explicitly as being male due to the male pronouns used.",True,True,"original_sentence=""And so he tried to imagine his other best friend, Ron Weasley's, reaction, and in a moment, Ron's red hair and long-nosed, freckled face seemed to swim before Harry, wearing a bemused expression."" physical_attributes=[PhysicalAttribute(attribute='red hair', gender='male', reasoning=""The attribute is used to describe 'Ron Weasley', who is referenced explicitly as being male due to the male pronouns used.""), PhysicalAttribute(attribute='a long-nosed face', gender='male', reasoning=""The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context.""), PhysicalAttribute(attribute='a freckled face', gender='male', reasoning=""The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context."")]",red hair,red hair
10,5.0,"And so he tried to imagine his other best friend, Ron Weasley's, reaction, and in a moment, Ron's red hair and long-nosed, freckled face seemed to swim before Harry, wearing a bemused expression.",a long-nosed face,male,male,"The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context.",True,True,"original_sentence=""And so he tried to imagine his other best friend, Ron Weasley's, reaction, and in a moment, Ron's red hair and long-nosed, freckled face seemed to swim before Harry, wearing a bemused expression."" physical_attributes=[PhysicalAttribute(attribute='red hair', gender='male', reasoning=""The attribute is used to describe 'Ron Weasley', who is referenced explicitly as being male due to the male pronouns used.""), PhysicalAttribute(attribute='a long-nosed face', gender='male', reasoning=""The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context.""), PhysicalAttribute(attribute='a freckled face', gender='male', reasoning=""The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context."")]",a long-nosed face,a long-nosed face
10,5.0,"And so he tried to imagine his other best friend, Ron Weasley's, reaction, and in a moment, Ron's red hair and long-nosed, freckled face seemed to swim before Harry, wearing a bemused expression.",a freckled face,male,male,"The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context.",True,True,"original_sentence=""And so he tried to imagine his other best friend, Ron Weasley's, reaction, and in a moment, Ron's red hair and long-nosed, freckled face seemed to swim before Harry, wearing a bemused expression."" physical_attributes=[PhysicalAttribute(attribute='red hair', gender='male', reasoning=""The attribute is used to describe 'Ron Weasley', who is referenced explicitly as being male due to the male pronouns used.""), PhysicalAttribute(attribute='a long-nosed face', gender='male', reasoning=""The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context.""), PhysicalAttribute(attribute='a freckled face', gender='male', reasoning=""The attribute describes the physical features of 'Ron Weasley', who is identified with male pronouns in the surrounding context."")]",a freckled face,a freckled face
11,6.0,"Uncle Vernon's large red face was hidden behind the morning's Daily Mail, and Aunt Petunia was cutting a grapefruit into quarters, her lips pursed over her horselike teeth.",a large red face,female,male,"The text refers to 'Uncle Vernon,' which identifies the person as male. The descriptor 'large red face' is attributed to him.",False,False,"original_sentence=""Uncle Vernon's large red face was hidden behind the morning's Daily Mail, and Aunt Petunia was cutting a grapefruit into quarters, her lips pursed over her horselike teeth."" physical_attributes=[PhysicalAttribute(attribute='a large red face', gender='male', reasoning=""The text refers to 'Uncle Vernon,' which identifies the person as male. The descriptor 'large red face' is attributed to him.""), PhysicalAttribute(attribute='horselike teeth', gender='female', reasoning=""The text refers to 'Aunt Petunia,' which identifies the person as female. The descriptor 'horselike teeth' is attributed to her.""), PhysicalAttribute(attribute='pursed lips', gender='female', reasoning=""The descriptor 'pursed lips' is described in relation to 'Aunt Petunia,' clearly indicating the gender as female."")]",a large red face,a large red face
11,6.0,"Uncle Vernon's large red face was hidden behind the morning's Daily Mail, and Aunt Petunia was cutting a grapefruit into quarters, her lips pursed over her horselike teeth.",horselike teeth,female,female,"The text refers to 'Aunt Petunia,' which identifies the person as female. The descriptor 'horselike teeth' is attributed to her.",True,False,"original_sentence=""Uncle Vernon's large red face was hidden behind the morning's Daily Mail, and Aunt Petunia was cutting a grapefruit into quarters, her lips pursed over her horselike teeth."" physical_attributes=[PhysicalAttribute(attribute='a large red face', gender='male', reasoning=""The text refers to 'Uncle Vernon,' which identifies the person as male. The descriptor 'large red face' is attributed to him.""), PhysicalAttribute(attribute='horselike teeth', gender='female', reasoning=""The text refers to 'Aunt Petunia,' which identifies the person as female. The descriptor 'horselike teeth' is attributed to her.""), PhysicalAttribute(attribute='pursed lips', gender='female', reasoning=""The descriptor 'pursed lips' is described in relation to 'Aunt Petunia,' clearly indicating the gender as female."")]",horselike teeth,horselike teeth
11,6.0,"Uncle Vernon's large red face was hidden behind the morning's Daily Mail, and Aunt Petunia was cutting a grapefruit into quarters, her lips pursed over her horselike teeth.",pursed lips,female,female,"The descriptor 'pursed lips' is described in relation to 'Aunt Petunia,' clearly indicating the gender as female.",True,False,"original_sentence=""Uncle Vernon's large red face was hidden behind the morning's Daily Mail, and Aunt Petunia was cutting a grapefruit into quarters, her lips pursed over her horselike teeth."" physical_attributes=[PhysicalAttribute(attribute='a large red face', gender='male', reasoning=""The text refers to 'Uncle Vernon,' which identifies the person as male. The descriptor 'large red face' is attributed to him.""), PhysicalAttribute(attribute='horselike teeth', gender='female', reasoning=""The text refers to 'Aunt Petunia,' which identifies the person as female. The descriptor 'horselike teeth' is attributed to her.""), PhysicalAttribute(attribute='pursed lips', gender='female', reasoning=""The descriptor 'pursed lips' is described in relation to 'Aunt Petunia,' clearly indicating the gender as female."")]",pursed lips,pursed lips
12,7.0,"The school nurse had seen what Aunt Petunia's eyes - so sharp when it came to spotting fingerprints on her gleaming walls, and in observing the comings and goings of the neighbors - simply refused to see: that far from needing extra nourishment, Dudley had reached roughly the size and weight of a young killer whale.",sharp eyes,female,unknown,"The description refers to 'Aunt Petunia's eyes' and does not provide explicit information about gender beyond the name 'Petunia', which is typically female. However, the extraction itself provides no definitive gender indication.",False,True,"original_sentence=""The school nurse had seen what Aunt Petunia's eyes - so sharp when it came to spotting fingerprints on her gleaming walls, and in observing the comings and goings of the neighbors - simply refused to see: that far from needing extra nourishment, Dudley had reached roughly the size and weight of a young killer whale."" physical_attributes=[PhysicalAttribute(attribute='sharp eyes', gender='unknown', reasoning=""The description refers to 'Aunt Petunia's eyes' and does not provide explicit information about gender beyond the name 'Petunia', which is typically female. However, the extraction itself provides no definitive gender indication.""), PhysicalAttribute(attribute='the size and weight of a young killer whale', gender='unknown', reasoning=""The text describes 'Dudley' in a non-gendered context based solely on size and weight, which does not allow for an inference of gender."")]",sharp eyes,sharp eyes
12,7.0,"The school nurse had seen what Aunt Petunia's eyes - so sharp when it came to spotting fingerprints on her gleaming walls, and in observing the comings and goings of the neighbors - simply refused to see: that far from needing extra nourishment, Dudley had reached roughly the size and weight of a young killer whale.",the size and weight of a young killer whale,female,unknown,"The text describes 'Dudley' in a non-gendered context based solely on size and weight, which does not allow for an inference of gender.",False,False,"original_sentence=""The school nurse had seen what Aunt Petunia's eyes - so sharp when it came to spotting fingerprints on her gleaming walls, and in observing the comings and goings of the neighbors - simply refused to see: that far from needing extra nourishment, Dudley had reached roughly the size and weight of a young killer whale."" physical_attributes=[PhysicalAttribute(attribute='sharp eyes', gender='unknown', reasoning=""The description refers to 'Aunt Petunia's eyes' and does not provide explicit information about gender beyond the name 'Petunia', which is typically female. However, the extraction itself provides no definitive gender indication.""), PhysicalAttribute(attribute='the size and weight of a young killer whale', gender='unknown', reasoning=""The text describes 'Dudley' in a non-gendered context based solely on size and weight, which does not allow for an inference of gender."")]",the size and weight of a young killer whale,the size and weight of a young killer whale
13,8.0,"Uncle Vernon gave a great sigh, which ruffled his large, bushy mustache, and picked up his spoon.",a large mustache,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a large mustache'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='Uncle Vernon gave a great sigh, which ruffled his large, bushy mustache, and picked up his spoon.' physical_attributes=[PhysicalAttribute(attribute='a large mustache', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a large mustache'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a bushy mustache', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a bushy mustache'), explicitly suggesting the person's gender as male."")]",a large mustache,a large mustache
13,8.0,"Uncle Vernon gave a great sigh, which ruffled his large, bushy mustache, and picked up his spoon.",a bushy mustache,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a bushy mustache'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='Uncle Vernon gave a great sigh, which ruffled his large, bushy mustache, and picked up his spoon.' physical_attributes=[PhysicalAttribute(attribute='a large mustache', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a large mustache'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a bushy mustache', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a bushy mustache'), explicitly suggesting the person's gender as male."")]",a bushy mustache,a bushy mustache
14,9.0,A slight spasm crossed Uncle Vernon's large purple face.,a large purple face,unknown,male,"The text refers to 'Uncle Vernon', which is a male figure, suggesting the person's gender as male.",False,False,"original_sentence=""A slight spasm crossed Uncle Vernon's large purple face."" physical_attributes=[PhysicalAttribute(attribute='a large purple face', gender='male', reasoning=""The text refers to 'Uncle Vernon', which is a male figure, suggesting the person's gender as male."")]",a large purple face,a large purple face
15,10.0,"""Load of children with red hair?""",red hair,unknown,unknown,"The text refers to 'children' with 'red hair', which does not specify a particular gender, making it impossible to determine if the children are male or female.",True,True,"original_sentence='""Load of children with red hair?""' physical_attributes=[PhysicalAttribute(attribute='red hair', gender='unknown', reasoning=""The text refers to 'children' with 'red hair', which does not specify a particular gender, making it impossible to determine if the children are male or female."")]",red hair,red hair
16,11.0,"said Uncle Vernon, in a would-be calm voice -but Harry had seen the pupils of his tiny eyes contract with sudden fear.",tiny eyes,male,male,"The text refers to 'Uncle Vernon', a male character, indicating that the attribute describes a male.",True,True,"original_sentence='said Uncle Vernon, in a would-be calm voice -but Harry had seen the pupils of his tiny eyes contract with sudden fear.' physical_attributes=[PhysicalAttribute(attribute='tiny eyes', gender='male', reasoning=""The text refers to 'Uncle Vernon', a male character, indicating that the attribute describes a male."")]",tiny eyes,tiny eyes
17,12.0,Harry could see the conclusion forming in his uncle's mind as though the great mustached face were transparent.,a great mustached face,male,male,"The text refers to 'his uncle', and specifically mentions a 'mustached face', indicating a male gender.",True,False,"original_sentence=""Harry could see the conclusion forming in his uncle's mind as though the great mustached face were transparent."" physical_attributes=[PhysicalAttribute(attribute='a great mustached face', gender='male', reasoning=""The text refers to 'his uncle', and specifically mentions a 'mustached face', indicating a male gender."")]",a great mustached face,a great mustached face
18,13.0,He looked shocked to see the broad grin on Harry's face.,a broad grin,male,male,"The text uses the pronoun 'Harry', which is a common male name, and describes 'a broad grin' associated with him, suggesting the person is male.",True,True,"original_sentence=""He looked shocked to see the broad grin on Harry's face."" physical_attributes=[PhysicalAttribute(attribute='a broad grin', gender='male', reasoning=""The text uses the pronoun 'Harry', which is a common male name, and describes 'a broad grin' associated with him, suggesting the person is male."")]",a broad grin,a broad grin
19,,"Harry massaged the spot furiously, looking up to see what had hit him, and saw a minute owl, small enough to fit into the palm of his hand, whizzing excitedly around the room like a loose firework.",,male,,,False,False,"original_sentence='Harry massaged the spot furiously, looking up to see what had hit him, and saw a minute owl, small enough to fit into the palm of his hand, whizzing excitedly around the room like a loose firework.' physical_attributes=[]",,
20,,"Harry said as the small owl flew low over his head, twittering madly with what Harry could only assume was pride at having delivered the letter to the right person.",,male,,,False,False,"original_sentence='Harry said as the small owl flew low over his head, twittering madly with what Harry could only assume was pride at having delivered the letter to the right person.' physical_attributes=[]",,
21,,"Harry He folded this note up very small, and with immense difficulty, tied it to the tiny owl's leg as it hopped on the spot with excitement.",,male,,,False,False,"original_sentence=""Harry He folded this note up very small, and with immense difficulty, tied it to the tiny owl's leg as it hopped on the spot with excitement."" physical_attributes=[]",,
22,,"He had cake, and Dudley had nothing but grapefruit; it was a bright summer's day, he would be leaving Privet Drive tomorrow, his scar felt perfectly normal again, and he was going to watch the Quidditch World Cup.",,male,,,False,False,"original_sentence=""He had cake, and Dudley had nothing but grapefruit; it was a bright summer's day, he would be leaving Privet Drive tomorrow, his scar felt perfectly normal again, and he was going to watch the Quidditch World Cup."" physical_attributes=[]",,
23,14.0,"Uncle Vernon was pretending to read the paper, but his tiny eyes were not moving, and Harry was sure he was really listening with all his might for the sound of an approaching car.",tiny eyes,male,male,"The text uses the pronoun 'his' to describe the person with the current attribute ('tiny eyes'), explicitly suggesting the person's gender as male. 'Uncle Vernon' is also a male name that further supports this.",True,True,"original_sentence='Uncle Vernon was pretending to read the paper, but his tiny eyes were not moving, and Harry was sure he was really listening with all his might for the sound of an approaching car.' physical_attributes=[PhysicalAttribute(attribute='tiny eyes', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person with the current attribute ('tiny eyes'), explicitly suggesting the person's gender as male. 'Uncle Vernon' is also a male name that further supports this."")]",tiny eyes,tiny eyes
24,15.0,"Aunt Petunia shrieked and fell backward over the coffee table; Uncle Vernon caught her before she hit the floor, and gaped, speechless, at the Weasleys, all of whom had bright red hair, including Fred and George, who were identical to the last freckle.",bright red hair,female,unknown,The attribute 'bright red hair' is described without any specific gender indicators; it is applicable to multiple characters whose gender is not explicitly mentioned in this text segment.,False,False,"original_sentence='Aunt Petunia shrieked and fell backward over the coffee table; Uncle Vernon caught her before she hit the floor, and gaped, speechless, at the Weasleys, all of whom had bright red hair, including Fred and George, who were identical to the last freckle.' physical_attributes=[PhysicalAttribute(attribute='bright red hair', gender='unknown', reasoning=""The attribute 'bright red hair' is described without any specific gender indicators; it is applicable to multiple characters whose gender is not explicitly mentioned in this text segment.""), PhysicalAttribute(attribute='identical to the last freckle', gender='unknown', reasoning=""The description 'identical to the last freckle' does not specify gender and relates to the physical attribute of Fred and George, leaving their gender status indeterminate in this context."")]",bright red hair,bright red hair
24,15.0,"Aunt Petunia shrieked and fell backward over the coffee table; Uncle Vernon caught her before she hit the floor, and gaped, speechless, at the Weasleys, all of whom had bright red hair, including Fred and George, who were identical to the last freckle.",identical to the last freckle,female,unknown,"The description 'identical to the last freckle' does not specify gender and relates to the physical attribute of Fred and George, leaving their gender status indeterminate in this context.",False,False,"original_sentence='Aunt Petunia shrieked and fell backward over the coffee table; Uncle Vernon caught her before she hit the floor, and gaped, speechless, at the Weasleys, all of whom had bright red hair, including Fred and George, who were identical to the last freckle.' physical_attributes=[PhysicalAttribute(attribute='bright red hair', gender='unknown', reasoning=""The attribute 'bright red hair' is described without any specific gender indicators; it is applicable to multiple characters whose gender is not explicitly mentioned in this text segment.""), PhysicalAttribute(attribute='identical to the last freckle', gender='unknown', reasoning=""The description 'identical to the last freckle' does not specify gender and relates to the physical attribute of Fred and George, leaving their gender status indeterminate in this context."")]",identical to the last freckle,identical to the last freckle
25,,"But Mr. Weasley's wand was still in his hand, and Uncle Vernon's tiny eyes darted to it once, before he said, very resentfully, ""Good-bye, then.""",,male,,,False,False,"original_sentence='But Mr. Weasley\'s wand was still in his hand, and Uncle Vernon\'s tiny eyes darted to it once, before he said, very resentfully, ""Good-bye, then.""' physical_attributes=[]",,
26,,"""See you,"" said Harry, putting one foot forward into the green flames, which felt pleasantly like warm breath.",,unknown,,,False,False,"original_sentence='""See you,"" said Harry, putting one foot forward into the green flames, which felt pleasantly like warm breath.' physical_attributes=[]",,
27,,"said the nearer of the two, grinning at him and holding out a large hand, which Harry shook, feeling calluses and blisters under his fingers.",,male,,,False,False,"original_sentence='said the nearer of the two, grinning at him and holding out a large hand, which Harry shook, feeling calluses and blisters under his fingers.' physical_attributes=[]",,
28,16.0,"He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.",a broad good-natured face,male,male,"The attribute is used to describe 'He', explicitly suggesting the person's gender as male.",True,False,"original_sentence='He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.' physical_attributes=[PhysicalAttribute(attribute='a broad good-natured face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a weather-beaten face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a freckly face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='muscular arms', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a large shiny burn', gender='male', reasoning=""The attribute is used to describe 'one of them', referring to an arm of 'He', thus it is associated with a male."")]",a broad good-natured face,a broad good-natured face
28,16.0,"He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.",a weather-beaten face,male,male,"The attribute is used to describe 'He', explicitly suggesting the person's gender as male.",True,True,"original_sentence='He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.' physical_attributes=[PhysicalAttribute(attribute='a broad good-natured face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a weather-beaten face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a freckly face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='muscular arms', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a large shiny burn', gender='male', reasoning=""The attribute is used to describe 'one of them', referring to an arm of 'He', thus it is associated with a male."")]",a weather-beaten face,a weather-beaten face
28,16.0,"He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.",a freckly face,male,male,"The attribute is used to describe 'He', explicitly suggesting the person's gender as male.",True,True,"original_sentence='He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.' physical_attributes=[PhysicalAttribute(attribute='a broad good-natured face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a weather-beaten face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a freckly face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='muscular arms', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a large shiny burn', gender='male', reasoning=""The attribute is used to describe 'one of them', referring to an arm of 'He', thus it is associated with a male."")]",a freckly face,a freckly face
28,16.0,"He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.",muscular arms,male,male,"The attribute is used to describe 'He', explicitly suggesting the person's gender as male.",True,True,"original_sentence='He had a broad, good-natured face, which was weather-beaten and so freckly that he looked almost tanned; his arms were muscular, and one of them had a large, shiny burn on it.' physical_attributes=[PhysicalAttribute(attribute='a broad good-natured face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a weather-beaten face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a freckly face', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='muscular arms', gender='male', reasoning=""The attribute is used to describe 'He', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a large shiny burn', gender='male', reasoning=""The attribute is used to describe 'one of them', referring to an arm of 'He', thus it is associated with a male."")]",muscular arms,muscular arms
