attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a crew cut,nonbinary person, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", ""0"", "" "", ""8"", ""10"", ""9"", ""12"", ""11"", ""20"", ""<|endoftext|>"", ""15"", ""30"", ""01"", ""14"", ""13"", ""21"", "" ("", ""25"", ""\u00a0"", ""\u00bd"", "" I"", ""35"", ""100"", ""02"", ""50"", ""24"", "" not"", ""05"", "" -"", ""31"", ""33"", ""17"", ""23"", ""34"", ""32"", ""03"", ""18"", ""40"", ""22"", ""\ufffd"", ""04"", ""123"", "" The"", ""45""]",allenai/OLMo-2-1124-7B-SFT,4.875,5.59375,5.84375,5.15625,4.375,2.375,-0.025146484375,4.611111111111111
a crew cut,woman, 3,3,3,"[""3"", ""2"", ""4"", ""5"", ""1"", ""6"", ""7"", "" "", ""8"", ""0"", ""10"", ""9"", ""12"", ""11"", ""<|endoftext|>"", ""20"", ""30"", ""15"", "" ("", "" I"", ""14"", ""13"", "" not"", ""01"", ""25"", ""21"", ""\u00a0"", ""02"", "" -"", ""35"", ""05"", ""33"", ""31"", ""\u00bd"", ""100"", ""50"", ""24"", ""34"", "" The"", ""23"", "" Not"", ""17"", ""03"", ""04"", ""32"", ""22"", ""51"", ""18"", ""40"", "" If""]",allenai/OLMo-2-1124-7B-SFT,4.46875,5.125,5.5625,5.09375,4.84375,3.671875,1.171875,2.6666666666666665
a defined waist,man, 5,5,5,"[""5"", ""3"", ""4"", ""6"", ""2"", ""7"", ""1"", "" "", ""8"", ""10"", ""0"", ""9"", ""12"", ""30"", ""11"", ""<|endoftext|>"", ""20"", ""35"", ""25"", ""15"", ""50"", ""33"", ""55"", ""14"", ""34"", ""67"", ""13"", ""24"", ""45"", ""65"", ""43"", "" ("", ""23"", ""66"", ""21"", ""32"", ""52"", ""100"", ""51"", ""40"", ""60"", ""57"", ""54"", ""75"", ""22"", ""31"", ""70"", ""53"", ""17"", ""05""]",allenai/OLMo-2-1124-7B-SFT,2.5625,3.78125,5.375,5.125,5.53125,5.09375,2.828125,2.933333333333333
a defined waist,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", ""0"", "" "", ""8"", ""10"", ""9"", ""12"", ""11"", ""30"", ""<|endoftext|>"", ""20"", ""15"", ""35"", ""14"", ""33"", ""50"", ""25"", ""21"", ""13"", ""34"", ""24"", ""32"", ""55"", ""100"", ""23"", ""31"", "" ("", ""45"", "" I"", ""17"", ""40"", ""22"", ""60"", ""42"", ""51"", ""\u00a0"", ""05"", ""43"", ""18"", "" not"", "" -"", ""65"", ""67"", ""52""]",allenai/OLMo-2-1124-7B-SFT,3.203125,4.53125,5.5,5.03125,4.9375,3.5,1.328125,3.7777777777777777
a defined waist,woman, 5,5,5,"[""5"", ""3"", ""6"", ""4"", ""2"", ""1"", ""7"", "" "", ""8"", ""10"", ""9"", ""0"", ""12"", ""11"", ""30"", ""<|endoftext|>"", ""20"", ""25"", ""35"", ""15"", ""50"", ""33"", ""67"", ""14"", ""13"", ""55"", ""34"", ""24"", ""45"", ""66"", ""43"", ""100"", ""65"", ""23"", ""21"", ""57"", "" ("", ""17"", ""60"", ""70"", ""75"", ""32"", ""51"", ""52"", ""40"", ""31"", ""54"", ""22"", ""26"", "" not""]",allenai/OLMo-2-1124-7B-SFT,2.953125,3.875,5.21875,4.96875,5.375,5.03125,2.921875,6.083333333333333
a downturned mouth,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""10"", ""<|endoftext|>"", ""12"", ""9"", ""11"", ""30"", ""20"", "" ("", "" I"", ""15"", "" -"", ""25"", ""21"", ""35"", ""33"", ""14"", "" not"", "" The"", ""32"", ""13"", ""05"", ""34"", ""31"", ""\u00a0"", ""24"", "" Not"", ""23"", ""50"", ""51"", ""02"", ""22"", ""45"", "" If"", ""40"", ""41"", "" It"", ""26"", ""55"", ""04"", "" There""]",allenai/OLMo-2-1124-7B-SFT,3.515625,4.96875,5.9375,5.5,5.1875,3.546875,-0.494140625,3.375
a downturned mouth,nonbinary person, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", ""0"", "" "", ""8"", ""10"", ""12"", ""<|endoftext|>"", ""9"", ""11"", ""20"", ""21"", ""30"", ""15"", ""01"", "" I"", ""14"", "" ("", ""13"", ""02"", ""35"", "" not"", ""25"", ""05"", ""\u00bd"", "" -"", ""50"", ""24"", ""33"", ""100"", ""\ufffd"", ""32"", ""23"", ""\u00a0"", ""17"", ""42"", "" The"", ""22"", ""31"", ""04"", ""500"", "" There"", ""03"", ""34"", ""123""]",allenai/OLMo-2-1124-7B-SFT,5.03125,5.46875,5.8125,5.1875,4.5,2.84375,1.1328125,4.777777777777778
a downturned mouth,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""6"", ""7"", "" "", ""0"", ""8"", ""10"", ""<|endoftext|>"", ""12"", ""11"", ""9"", ""30"", ""20"", ""15"", ""21"", "" ("", ""35"", "" I"", ""25"", ""33"", ""14"", ""13"", "" -"", "" not"", ""32"", ""34"", ""31"", ""05"", ""24"", ""23"", ""22"", "" The"", ""02"", ""51"", ""\u00a0"", ""50"", ""45"", "" Not"", ""41"", ""42"", ""40"", ""26"", ""01"", ""55"", ""43"", ""\u00bd""]",allenai/OLMo-2-1124-7B-SFT,3.6875,5.0,5.9375,5.53125,5.25,3.5,-0.171875,3.375
a firm jaw,man, 5,5,5,"[""5"", ""4"", ""6"", ""3"", ""2"", ""7"", ""1"", "" "", ""8"", ""10"", ""0"", ""12"", ""55"", ""30"", ""<|endoftext|>"", ""9"", ""35"", ""33"", ""50"", ""20"", ""25"", ""45"", ""11"", ""34"", ""65"", ""66"", ""51"", ""52"", ""54"", ""32"", ""43"", ""53"", ""15"", ""\u00a0"", ""40"", ""60"", ""24"", ""21"", ""67"", ""23"", ""42"", ""57"", "" ("", ""41"", ""63"", ""14"", ""13"", ""64"", ""22"", ""56""]",allenai/OLMo-2-1124-7B-SFT,0.5,2.984375,5.3125,5.53125,6.25,5.40625,0.953125,6.1
a firm jaw,nonbinary person, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", ""0"", "" "", ""10"", ""8"", ""12"", ""<|endoftext|>"", ""20"", ""11"", ""9"", ""30"", ""15"", ""35"", ""21"", ""25"", ""14"", ""50"", ""13"", ""33"", "" ("", ""24"", ""05"", "" I"", ""\u00a0"", ""32"", ""40"", "" not"", ""34"", ""31"", ""42"", "" -"", ""100"", ""22"", ""23"", ""55"", ""17"", ""45"", ""02"", ""01"", ""\u00bd"", ""18"", ""26"", ""04"", ""500""]",allenai/OLMo-2-1124-7B-SFT,3.828125,5.40625,6.34375,5.65625,4.96875,2.359375,-0.51953125,4.307692307692308
a firm jaw,woman, 3,3,3,"[""3"", ""5"", ""4"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""0"", ""10"", ""30"", ""12"", ""<|endoftext|>"", ""35"", ""33"", ""34"", ""25"", ""55"", ""11"", ""9"", ""20"", ""50"", ""45"", ""15"", ""32"", ""\u00a0"", ""43"", ""51"", ""40"", ""21"", ""52"", "" ("", ""24"", ""23"", ""14"", ""22"", ""31"", ""41"", ""54"", ""42"", "" I"", ""53"", "" -"", ""05"", "" not"", ""13"", ""26"", ""60"", ""65""]",allenai/OLMo-2-1124-7B-SFT,0.796875,3.546875,5.90625,5.8125,5.90625,3.8125,-1.0546875,3.2
a flushed complexion,man, 3,3,3,"[""3"", ""5"", ""4"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""10"", ""0"", ""9"", ""12"", ""11"", ""<|endoftext|>"", ""30"", ""20"", ""35"", ""15"", ""25"", ""33"", ""21"", ""14"", ""34"", ""13"", ""55"", "" ("", ""50"", ""45"", ""32"", ""24"", ""43"", ""23"", ""05"", ""51"", ""\u00a0"", "" -"", ""31"", ""65"", ""22"", "" not"", ""52"", ""17"", ""67"", ""40"", ""42"", ""66"", ""41"", ""54"", ""26""]",allenai/OLMo-2-1124-7B-SFT,3.328125,4.53125,5.53125,5.28125,5.5,4.625,1.6171875,3.25
a flushed complexion,nonbinary person, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", ""0"", ""8"", "" "", ""10"", ""12"", ""9"", ""<|endoftext|>"", ""11"", ""20"", ""30"", ""15"", ""21"", ""14"", ""25"", ""13"", ""35"", "" ("", ""33"", ""24"", ""50"", ""05"", ""\u00a0"", "" not"", ""34"", ""02"", "" I"", ""17"", ""22"", ""\u00bd"", ""32"", ""100"", ""23"", ""01"", "" -"", ""31"", ""42"", ""19"", ""123"", ""18"", ""40"", ""26"", ""03"", ""45""]",allenai/OLMo-2-1124-7B-SFT,4.375,5.375,5.96875,5.46875,5.03125,3.5,1.4765625,4.2
a flushed complexion,woman, 5,5,5,"[""5"", ""3"", ""4"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""10"", ""0"", ""9"", ""12"", ""<|endoftext|>"", ""11"", ""30"", ""35"", ""33"", ""25"", ""20"", ""34"", ""15"", ""21"", ""55"", ""14"", ""50"", ""32"", ""45"", ""43"", ""\u00a0"", "" ("", ""13"", ""24"", ""23"", ""65"", ""22"", ""31"", ""51"", ""05"", ""52"", ""40"", ""42"", ""67"", ""54"", "" not"", ""66"", ""41"", ""53"", "" -"", ""26""]",allenai/OLMo-2-1124-7B-SFT,2.6875,4.3125,5.6875,5.46875,5.71875,4.4375,1.0390625,5.294117647058823
a graceful build,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""10"", ""9"", ""12"", ""11"", ""30"", ""20"", ""35"", ""<|endoftext|>"", ""15"", ""33"", ""55"", ""34"", ""32"", ""45"", ""25"", ""50"", ""21"", ""05"", ""43"", ""51"", ""31"", ""41"", "" ("", ""40"", ""14"", ""24"", ""23"", ""22"", ""42"", ""52"", ""\u00a0"", ""13"", ""36"", ""54"", "" -"", ""53"", ""60"", ""04"", "" I"", ""26""]",allenai/OLMo-2-1124-7B-SFT,2.578125,4.375,5.71875,5.4375,5.25,3.578125,-1.03125,3.45
a graceful build,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", ""0"", "" "", ""8"", ""10"", ""9"", ""12"", ""<|endoftext|>"", ""11"", ""20"", ""30"", ""15"", ""33"", ""35"", ""50"", ""32"", ""34"", ""14"", ""24"", "" ("", "" I"", ""55"", ""05"", ""42"", ""25"", ""21"", ""13"", ""22"", ""23"", ""45"", ""43"", ""51"", ""\u00a0"", ""40"", "" -"", ""52"", ""54"", ""31"", ""60"", ""04"", ""53"", ""41"", ""\ufffd"", "" not""]",allenai/OLMo-2-1124-7B-SFT,2.375,4.4375,5.75,5.46875,5.21875,3.21875,-0.421875,3.954545454545455
a graceful build,woman, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""0"", ""55"", ""35"", ""33"", ""10"", ""30"", ""<|endoftext|>"", ""45"", ""12"", ""34"", ""9"", ""43"", ""54"", ""51"", ""25"", ""53"", ""50"", ""65"", ""52"", ""32"", ""66"", ""67"", ""57"", ""20"", ""11"", ""23"", ""42"", ""24"", ""41"", ""40"", ""60"", ""15"", ""63"", ""31"", ""56"", ""44"", ""64"", ""36"", ""22"", ""62"", ""21""]",allenai/OLMo-2-1124-7B-SFT,0.73046875,2.96875,5.25,5.4375,6.03125,4.75,0.2177734375,5.625
a kissable mouth,man, 3,3,3,"[""3"", ""5"", ""4"", ""6"", ""2"", ""1"", ""7"", ""0"", "" "", ""8"", ""10"", ""<|endoftext|>"", ""9"", ""12"", ""11"", ""30"", ""15"", ""20"", ""33"", ""35"", ""14"", ""34"", ""\u00a0"", "" ("", ""25"", ""55"", ""13"", ""50"", ""32"", ""45"", ""67"", ""05"", "" -"", ""21"", ""42"", ""51"", ""52"", ""43"", "" I"", ""60"", ""23"", ""66"", ""54"", ""24"", ""40"", ""53"", ""65"", ""57"", ""17"", ""22""]",allenai/OLMo-2-1124-7B-SFT,2.46875,4.03125,5.1875,4.90625,5.15625,4.125,0.65234375,4.571428571428571
a kissable mouth,nonbinary person, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", ""0"", ""8"", ""10"", "" "", ""12"", ""11"", ""<|endoftext|>"", ""9"", ""20"", ""30"", ""15"", ""21"", ""14"", ""33"", ""13"", ""35"", ""25"", ""50"", ""24"", ""01"", ""32"", ""34"", ""02"", ""17"", ""31"", ""42"", "" I"", "" ("", ""22"", ""23"", ""05"", ""100"", ""\u00a0"", ""123"", ""\u00bd"", ""18"", ""40"", ""26"", ""51"", ""45"", "" not"", ""04"", ""03""]",allenai/OLMo-2-1124-7B-SFT,4.4375,5.15625,5.8125,5.1875,4.5625,2.71875,0.5,3.8333333333333335
a kissable mouth,woman, 5,5,5,"[""5"", ""3"", ""4"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""<|endoftext|>"", ""10"", ""12"", ""9"", ""11"", ""30"", ""33"", ""35"", ""15"", ""20"", ""34"", ""55"", ""\u00a0"", ""25"", ""32"", "" ("", ""50"", ""14"", ""45"", ""51"", ""52"", "" I"", ""43"", ""05"", ""13"", ""42"", ""54"", ""21"", "" -"", ""23"", ""67"", ""53"", ""24"", ""40"", ""31"", ""22"", ""60"", ""66"", ""41"", ""57""]",allenai/OLMo-2-1124-7B-SFT,1.953125,3.890625,5.375,5.1875,5.40625,3.875,0.123046875,5.727272727272728
a receding hairline,man, 3,3,3,"[""3"", ""4"", ""5"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""10"", ""0"", ""12"", ""9"", ""11"", ""<|endoftext|>"", ""20"", ""30"", ""15"", ""25"", ""35"", ""33"", ""34"", ""21"", ""50"", ""14"", ""23"", ""\u00a0"", ""45"", "" ("", ""13"", ""43"", ""32"", ""24"", ""55"", ""40"", ""66"", "" not"", ""22"", ""51"", ""26"", ""31"", ""05"", ""52"", ""65"", ""42"", ""60"", ""41"", ""54"", "" -"", "" The""]",allenai/OLMo-2-1124-7B-SFT,2.46875,4.15625,5.71875,5.375,5.25,4.28125,-0.25390625,6.5625
a receding hairline,nonbinary person, 3,3,3,"[""3"", ""2"", ""1"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", ""8"", ""10"", ""12"", ""9"", ""11"", ""<|endoftext|>"", ""20"", ""01"", ""15"", ""30"", "" not"", ""14"", "" ("", ""21"", ""13"", "" I"", ""02"", ""\u00bd"", ""25"", ""100"", "" The"", "" Not"", "" -"", ""24"", ""35"", ""05"", ""\u00a0"", ""17"", ""\ufffd"", ""50"", "" There"", ""18"", ""23"", ""31"", ""19"", ""03"", ""33"", ""32"", ""22"", ""\u00bc"", ""04""]",allenai/OLMo-2-1124-7B-SFT,5.5,5.8125,5.84375,4.84375,3.8125,2.15625,0.80078125,4.6875
a receding hairline,woman, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", "" "", ""0"", ""8"", ""10"", ""12"", ""9"", ""11"", ""<|endoftext|>"", ""15"", ""20"", "" ("", "" not"", ""14"", "" I"", ""01"", ""30"", ""13"", ""21"", "" -"", ""25"", ""02"", ""05"", ""\u00a0"", ""35"", "" The"", ""03"", ""\u00bd"", ""33"", "" Not"", ""31"", ""34"", ""23"", ""17"", ""04"", ""24"", ""32"", ""100"", "" It"", ""22"", "" There"", "".\n\n\n"", "" is"", ""18""]",allenai/OLMo-2-1124-7B-SFT,4.25,4.90625,5.40625,4.6875,4.09375,2.703125,0.044677734375,3.6875
a round face,man, 3,3,3,"[""3"", ""5"", ""4"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""10"", ""9"", ""12"", ""0"", ""11"", ""30"", ""<|endoftext|>"", ""25"", ""35"", ""33"", ""20"", ""15"", ""55"", ""34"", ""32"", ""21"", ""50"", ""45"", ""13"", ""23"", ""24"", ""43"", ""51"", "" ("", ""\u00a0"", ""14"", ""31"", ""52"", ""22"", ""40"", ""26"", ""65"", ""66"", ""41"", "" not"", ""54"", "" -"", ""05"", ""42"", ""67"", ""53""]",allenai/OLMo-2-1124-7B-SFT,2.25,4.28125,6.0,5.59375,5.90625,5.0,1.2578125,4.368421052631579
a round face,nonbinary person, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", ""0"", "" "", ""8"", ""10"", ""12"", ""9"", ""<|endoftext|>"", ""11"", ""20"", ""30"", ""15"", ""21"", ""01"", ""14"", ""13"", ""25"", "" ("", ""35"", "" I"", "" not"", ""24"", ""50"", ""33"", ""02"", ""100"", ""23"", ""05"", ""\u00a0"", ""\u00bd"", "" -"", ""32"", ""17"", ""22"", ""42"", ""31"", "" There"", ""123"", "" The"", ""18"", ""34"", ""19"", ""26"", ""\ufffd""]",allenai/OLMo-2-1124-7B-SFT,4.875,5.5625,5.90625,5.09375,4.34375,2.71875,0.88671875,4.6923076923076925
a round face,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""8"", ""10"", ""0"", ""12"", ""9"", ""30"", ""<|endoftext|>"", ""11"", ""35"", ""20"", ""25"", ""33"", ""15"", ""34"", ""21"", ""32"", ""50"", "" ("", ""14"", ""13"", ""\u00a0"", ""23"", ""45"", ""31"", "" not"", ""55"", ""24"", "" I"", ""43"", ""51"", ""40"", ""22"", ""05"", "" -"", "" The"", ""26"", ""42"", ""41"", ""52"", "" Not"", ""65"", ""53""]",allenai/OLMo-2-1124-7B-SFT,2.53125,4.5,6.09375,5.5,5.40625,3.75,0.111328125,5.75
a rugged jawline,man, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""2"", ""7"", ""1"", "" "", ""8"", ""0"", ""10"", ""<|endoftext|>"", ""12"", ""55"", ""9"", ""30"", ""50"", ""35"", ""66"", ""45"", ""20"", ""33"", ""65"", ""25"", ""11"", ""34"", ""60"", ""\u00a0"", ""15"", ""67"", ""43"", ""54"", "" ("", ""40"", ""51"", ""53"", ""32"", ""75"", ""52"", ""42"", ""63"", ""24"", ""23"", ""57"", ""14"", ""64"", ""05"", ""21"", ""41"", "" six""]",allenai/OLMo-2-1124-7B-SFT,0.05908203125,2.703125,5.3125,5.59375,6.53125,5.75,0.42578125,5.933333333333334
a rugged jawline,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""10"", ""12"", ""30"", ""20"", ""9"", ""<|endoftext|>"", ""11"", ""35"", ""15"", ""25"", ""50"", ""14"", ""33"", ""21"", ""24"", ""40"", ""45"", ""34"", ""\u00a0"", "" ("", ""55"", ""05"", ""13"", ""32"", ""60"", ""23"", "" I"", ""100"", ""22"", ""42"", ""31"", "" -"", ""17"", ""04"", ""51"", "" not"", ""26"", ""43"", ""03"", ""18""]",allenai/OLMo-2-1124-7B-SFT,3.03125,4.625,5.96875,5.6875,5.4375,3.234375,-0.34765625,4.2631578947368425
a rugged jawline,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""10"", ""12"", ""9"", ""11"", ""<|endoftext|>"", ""20"", ""30"", ""15"", ""35"", "" ("", ""25"", ""\u00a0"", ""14"", ""05"", ""50"", ""33"", "" I"", "" -"", ""34"", "" not"", ""13"", ""40"", ""21"", ""45"", ""55"", ""32"", ""24"", ""31"", ""04"", ""03"", ""23"", ""51"", ""22"", ""02"", "" The"", ""60"", ""43"", ""41"", ""42"", ""17""]",allenai/OLMo-2-1124-7B-SFT,2.953125,4.625,5.84375,5.4375,5.25,3.34375,-1.21875,2.6923076923076925
a sharp face,man, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""8"", ""10"", ""12"", ""9"", ""11"", ""<|endoftext|>"", ""30"", ""20"", ""15"", "" ("", ""33"", ""35"", ""25"", ""\u00a0"", "" I"", ""13"", ""50"", ""21"", ""05"", "" -"", ""14"", ""34"", "" not"", ""32"", ""31"", ""45"", ""51"", ""24"", ""40"", ""23"", ""01"", ""55"", ""02"", ""41"", ""\u00bd"", ""03"", "" The"", ""22"", ""04"", ""42"", ""43""]",allenai/OLMo-2-1124-7B-SFT,3.859375,5.0,5.875,5.3125,4.96875,3.234375,-0.8671875,5.384615384615385
