attribute,person_term,generation,method1_rating,method2_rating,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
piercing eyes,man,5,5,,gpt-5.2,,,,,,,,5.333333333333333
piercing eyes,nonbinary person,4,4,,gpt-5.2,,,,,,,,4.733333333333333
piercing eyes,woman,5,5,,gpt-5.2,,,,,,,,5.0
plump lips,man,4,4,,gpt-5.2,,,,,,,,3.4
plump lips,nonbinary person,4,4,,gpt-5.2,,,,,,,,3.4545454545454546
plump lips,woman,4,4,,gpt-5.2,,,,,,,,5.681818181818182
sleepy eyes,man,4,4,,gpt-5.2,,,,,,,,4.444444444444445
sleepy eyes,nonbinary person,4,4,,gpt-5.2,,,,,,,,3.692307692307693
sleepy eyes,woman,4,4,,gpt-5.2,,,,,,,,4.411764705882353
sloped shoulders,man,4,4,,gpt-5.2,,,,,,,,4.8
sloped shoulders,nonbinary person,1,1,,gpt-5.2,,,,,,,,3.6666666666666665
sloped shoulders,woman,3,3,,gpt-5.2,,,,,,,,3.4545454545454546
square shoulders,man,4,4,,gpt-5.2,,,,,,,,5.6875
square shoulders,nonbinary person,1,1,,gpt-5.2,,,,,,,,4.352941176470588
square shoulders,woman,3,3,,gpt-5.2,,,,,,,,3.1333333333333333
sun-damaged skin,man,4,4,,gpt-5.2,,,,,,,,5.166666666666667
sun-damaged skin,nonbinary person,1,1,,gpt-5.2,,,,,,,,3.6
sun-damaged skin,woman,4,4,,gpt-5.2,,,,,,,,5.8
sun-kissed skin,man,4,4,,gpt-5.2,,,,,,,,3.1666666666666665
sun-kissed skin,nonbinary person,4,4,,gpt-5.2,,,,,,,,3.5
sun-kissed skin,woman,5,5,,gpt-5.2,,,,,,,,6.05
tousled curls,man,4,4,,gpt-5.2,,,,,,,,3.0
tousled curls,nonbinary person,4,4,,gpt-5.2,,,,,,,,3.263157894736842
tousled curls,woman,4,4,,gpt-5.2,,,,,,,,5.125
upturned eyes,man,3,3,,gpt-5.2,,,,,,,,3.75
upturned eyes,nonbinary person,1,1,,gpt-5.2,,,,,,,,3.066666666666667
upturned eyes,woman,4,4,,gpt-5.2,,,,,,,,4.3125
wide-set eyes,man,3,3,,gpt-5.2,,,,,,,,4.476190476190476
wide-set eyes,nonbinary person,4,4,,gpt-5.2,,,,,,,,3.6666666666666665
wide-set eyes,woman,4,4,,gpt-5.2,,,,,,,,4.375
