attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a crew cut,nonbinary person, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""2"", ""7"", ""1"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" To"", "" The"", "" A"", "" In"", "" As"", "" According"", "" On"", "" ("", "" This"", "" My"", "" Given"", "" Answer"", "" ["", "" #"", "" How"", "" If"", "" Not"", "" **"", "" Since"", ""\u00a0"", "" ____"", "" For"", "" Let"", "" \"""", "" An"", ""\t"", ""\u00b3"", "" -"", "" We"", "" After"", "" Here"", "" There"", "" Between"", "" to"", "" __"", "" When""]",Qwen/Qwen2.5-14B,24.5,24.75,25.75,26.125,26.0,24.875,24.625,4.611111111111111
a crew cut,woman, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" Based"", "" It"", "" To"", "" A"", "" In"", "" Answer"", "" #"", "" This"", "" On"", "" According"", "" ("", "" As"", "" **"", ""\u00a0"", "" How"", "" My"", "" If"", "" \"""", "" ["", "" Not"", "" ____"", "" Since"", "" Given"", "" For"", "" An"", ""\t"", "" Let"", "" __"", "" -"", "" Here"", "" When"", "" We"", "" There"", "" After"", "" ##"", ""\u00b3"", "" You""]",Qwen/Qwen2.5-14B,24.5,24.875,25.625,25.875,25.875,25.125,25.0,2.6666666666666665
a defined waist,man, 7,7,7,"[""7"", ""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" To"", "" The"", "" A"", "" In"", "" Answer"", "" According"", "" This"", "" ("", "" As"", "" Since"", "" #"", "" My"", ""\t"", "" ["", "" On"", "" **"", ""\u00a0"", "" ____"", "" Given"", "" If"", "" For"", "" \"""", "" How"", "" __"", "" An"", "" Here"", "" Let"", ""\ufffd"", "" When"", ""\ufffd"", "" Not"", ""\ufffd"", ""\ufffd"", "" Using"", "" Between"", ""\u00bd""]",Qwen/Qwen2.5-14B,23.5,23.125,24.125,24.75,25.5,25.75,26.375,2.933333333333333
a defined waist,nonbinary person, 3,3,3,"[""3"", ""4"", ""1"", ""2"", ""5"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" To"", "" The"", "" A"", "" In"", "" On"", "" According"", "" ("", "" As"", "" Given"", "" Answer"", "" ["", "" Not"", "" This"", "" My"", "" If"", "" How"", ""\u00a0"", "" Since"", "" #"", "" **"", "" For"", "" Let"", ""\t"", "" \"""", "" ____"", "" An"", "" -"", "" to"", "" After"", "" When"", "" Between"", "" a"", "" based"", "" Here"", ""\u00bd"", ""\u00b3""]",Qwen/Qwen2.5-14B,25.75,25.75,26.125,26.0,25.625,24.75,24.625,3.7777777777777777
a defined waist,woman, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" It"", "" To"", "" Based"", "" The"", "" A"", "" In"", "" Answer"", "" On"", "" According"", "" This"", "" ("", "" As"", "" ____"", "" Since"", "" #"", "" My"", "" Given"", "" ["", "" **"", ""\u00a0"", "" If"", "" How"", "" For"", "" An"", ""\t"", "" \"""", "" __"", "" Not"", "" Let"", "" When"", "" -"", "" We"", "" Here"", "" Between"", ""\u00b3"", "" to"", "" There"", ""\u00bd""]",Qwen/Qwen2.5-14B,24.0,24.0,25.0,25.5,25.875,25.5,25.375,6.083333333333333
a downturned mouth,man, 5,5,5,"[""5"", ""4"", ""3"", ""7"", ""6"", ""2"", ""1"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" The"", "" To"", "" A"", "" Answer"", "" In"", "" This"", "" According"", "" **"", "" ("", "" On"", "" #"", "" As"", "" Since"", "" Given"", "" How"", "" My"", ""\u00a0"", ""\t"", "" ["", "" If"", "" For"", "" ____"", "" \"""", "" An"", "" Not"", "" Let"", "" Here"", "" __"", "" -"", "" When"", ""\u00bd"", ""\u00b3"", "" We"", "" There"", ""\ufffd"", "" Because""]",Qwen/Qwen2.5-14B,25.0,25.125,25.75,25.875,26.0,25.375,25.625,3.375
a downturned mouth,nonbinary person, 3,3,3,"[""3"", ""1"", ""4"", ""2"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" To"", "" The"", "" A"", "" In"", "" Answer"", "" On"", "" According"", "" Not"", "" ("", "" Given"", "" As"", "" ["", "" This"", ""\u00a0"", "" My"", "" If"", "" How"", ""\t"", "" #"", "" **"", "" Since"", "" \"""", "" For"", "" Let"", "" ____"", "" -"", "" An"", "" After"", "" Here"", "" There"", "" Between"", "" a"", "" to"", "" based"", "" We"", ""\u00bd""]",Qwen/Qwen2.5-14B,26.0,25.875,26.125,26.0,25.5,24.625,24.75,4.777777777777778
a downturned mouth,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" The"", "" To"", "" A"", "" Answer"", "" In"", "" According"", "" On"", "" **"", "" This"", "" As"", "" ("", ""\u00a0"", "" My"", "" Since"", "" Given"", "" #"", "" How"", ""\t"", "" Not"", "" ____"", "" ["", "" If"", "" For"", "" \"""", "" An"", "" Let"", "" __"", "" -"", "" Here"", ""\u00bd"", ""\u00b3"", "" When"", "" After"", "" Between"", "" We"", ""\ufffd""]",Qwen/Qwen2.5-14B,25.625,25.75,26.25,26.25,26.0,25.25,25.25,3.375
a firm jaw,man, 7,7,7,"[""7"", ""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" It"", "" To"", "" Based"", "" The"", "" A"", "" In"", "" Answer"", "" This"", "" According"", "" As"", "" Since"", "" #"", "" ("", "" **"", "" ____"", "" ["", "" My"", ""\u00a0"", "" Given"", "" __"", "" If"", "" For"", "" On"", ""\t"", "" \"""", ""\ufffd"", "" How"", "" An"", ""\ufffd"", "" Here"", "" When"", "" Let"", ""\ufffd"", "" ##"", ""\ufffd"", "" Using"", ""\ufffd"", "" -""]",Qwen/Qwen2.5-14B,23.0,22.625,23.75,24.75,25.625,25.875,26.125,6.1
a firm jaw,nonbinary person, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" To"", "" It"", "" The"", "" A"", "" In"", "" According"", "" As"", "" On"", "" Given"", "" Answer"", "" ("", "" This"", "" ["", "" My"", "" Not"", "" How"", "" #"", "" If"", "" Since"", "" **"", "" ____"", "" For"", ""\u00a0"", "" Let"", "" \"""", "" -"", "" An"", ""\t"", "" After"", "" Here"", "" There"", "" We"", "" Between"", "" __"", "" When"", "" Maybe"", ""\u00b3""]",Qwen/Qwen2.5-14B,25.375,25.5,26.125,26.125,25.5,24.375,24.375,4.307692307692308
a firm jaw,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" To"", "" It"", "" The"", "" A"", "" In"", "" Answer"", "" **"", "" On"", "" According"", "" As"", "" ("", "" #"", "" This"", "" My"", "" Since"", "" Given"", "" ____"", "" ["", "" How"", "" Not"", ""\u00a0"", "" For"", "" If"", ""\t"", "" \"""", "" An"", "" Let"", "" __"", "" -"", "" Between"", "" Here"", ""\u00b3"", "" When"", "" ##"", "" ###"", "" We"", "" After""]",Qwen/Qwen2.5-14B,25.125,25.5,26.25,26.25,26.0,25.125,24.875,3.2
a flushed complexion,man, 5,5,5,"[""5"", ""7"", ""4"", ""6"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" Based"", "" It"", "" To"", "" A"", "" In"", "" Answer"", "" #"", "" ("", "" This"", "" According"", "" On"", "" **"", ""\t"", "" As"", "" ____"", ""\u00a0"", "" Since"", "" Given"", "" ["", "" How"", "" \"""", "" For"", "" My"", "" __"", "" Not"", "" If"", "" An"", "" Let"", "" Here"", "" -"", "" When"", "" Between"", "" We"", "" ##"", ""\ufffd"", "" ###"", "" Using""]",Qwen/Qwen2.5-14B,24.375,24.375,25.25,25.625,25.875,25.5,25.75,3.25
a flushed complexion,nonbinary person, 1,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" To"", "" The"", "" A"", "" Answer"", "" In"", "" On"", "" ("", "" Not"", "" Given"", "" According"", "" This"", "" As"", "" #"", "" How"", "" My"", "" If"", "" ["", ""\u00a0"", "" Since"", "" \"""", "" **"", "" Let"", ""\t"", "" For"", "" -"", "" ____"", "" After"", "" An"", "" Here"", "" a"", "" to"", "" We"", "" You"", "" There"", "" Between"", "" When""]",Qwen/Qwen2.5-14B,26.375,26.25,26.125,25.75,25.0,24.0,24.375,4.2
a flushed complexion,woman, 7,7,7,"[""7"", ""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" It"", "" To"", "" Based"", "" A"", "" Answer"", "" In"", "" This"", "" According"", "" #"", "" As"", "" ("", ""\u00a0"", ""\t"", "" On"", "" My"", "" **"", "" Since"", "" ____"", "" ["", "" Given"", "" How"", "" \"""", "" For"", "" __"", "" If"", "" An"", "" Not"", "" Here"", "" When"", "" Let"", ""\ufffd"", "" -"", "" ##"", "" ###"", "" Between"", "" We"", "" Using""]",Qwen/Qwen2.5-14B,23.125,22.875,24.125,24.875,25.625,25.75,25.875,5.294117647058823
a graceful build,man, 2,2,2,"[""2"", ""3"", ""1"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" The"", "" It"", "" To"", "" A"", "" #"", "" On"", "" In"", "" Not"", "" **"", "" Answer"", "" ("", ""\u00a0"", "" According"", "" ["", "" My"", "" \"""", "" This"", "" Given"", "" ____"", ""\t"", "" As"", "" How"", "" Since"", "" -"", "" If"", "" For"", "" Let"", ""\u00b3"", "" __"", ""\ufffd"", "" Here"", ""\u00bd"", "" ##"", "" An"", ""\ufffd"", ""\u00b2"", "" Between""]",Qwen/Qwen2.5-14B,26.25,26.75,26.625,26.0,25.125,24.0,23.875,3.45
a graceful build,nonbinary person, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""7"", ""2"", ""1"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" To"", "" It"", "" The"", "" A"", "" In"", "" According"", "" As"", "" Answer"", "" ("", "" Given"", "" ["", "" This"", "" On"", "" My"", "" ____"", "" How"", "" Since"", "" #"", ""\u00a0"", "" If"", "" Not"", "" **"", "" An"", "" For"", ""\t"", "" \"""", "" Let"", ""\u00b3"", "" -"", "" __"", "" to"", "" We"", "" After"", "" Between"", "" Here"", "" There"", "" When""]",Qwen/Qwen2.5-14B,24.25,24.375,25.375,25.875,26.0,25.25,24.875,3.954545454545455
a graceful build,woman, 7,7,7,"[""7"", ""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" It"", "" To"", "" Based"", "" The"", "" A"", "" Answer"", "" In"", "" This"", "" According"", ""\u00a0"", "" As"", "" **"", "" ____"", "" ("", "" #"", "" __"", ""\ufffd"", "" My"", "" Since"", ""\t"", "" ["", "" For"", "" On"", "" How"", "" Given"", "" \"""", ""\ufffd"", ""\ufffd"", "" If"", ""\ufffd"", ""\ufffd"", "" An"", ""\ufffd"", ""\ufe0f"", "" Here"", ""\u00b3"", "" When"", "" Let""]",Qwen/Qwen2.5-14B,22.875,22.25,23.5,24.375,25.375,26.0,26.375,5.625
a kissable mouth,man, 5,5,5,"[""5"", ""7"", ""4"", ""6"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" The"", "" To"", "" It"", "" A"", "" In"", "" Answer"", "" ("", "" ____"", "" On"", "" As"", "" According"", "" ["", "" Given"", "" This"", "" **"", "" My"", "" If"", ""\t"", "" #"", "" __"", "" Not"", ""\u00a0"", "" How"", "" Since"", "" \"""", "" For"", "" An"", "" Let"", "" When"", "" Between"", ""\u00b3"", "" -"", "" After"", "" ##"", "" Here"", "" Using"", "" to""]",Qwen/Qwen2.5-14B,24.125,24.125,24.875,25.125,25.375,25.125,25.25,4.571428571428571
a kissable mouth,nonbinary person, 1,1,1,"[""1"", ""3"", ""4"", ""2"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" To"", "" The"", "" A"", "" In"", "" As"", "" ("", "" Not"", "" This"", "" ["", "" On"", "" Given"", "" Answer"", "" According"", ""\t"", "" **"", ""\u00a0"", "" Since"", "" If"", "" How"", "" #"", "" ____"", "" My"", "" \"""", "" For"", "" -"", "" Let"", ""\u00bd"", "" An"", "" There"", ""\u00b3"", "" __"", "" What"", "" We"", "" When"", "" After"", "" :""]",Qwen/Qwen2.5-14B,25.75,25.25,25.75,25.625,25.25,24.5,25.0,3.8333333333333335
a kissable mouth,woman, 5,5,5,"[""5"", ""6"", ""7"", ""4"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" To"", "" Based"", "" It"", "" A"", "" In"", "" Answer"", "" This"", "" ____"", "" ("", "" As"", "" According"", ""\t"", "" ["", "" **"", "" #"", "" On"", ""\u00a0"", "" My"", "" __"", "" Since"", "" How"", "" Given"", "" If"", "" \"""", "" For"", "" Not"", "" An"", ""\u00b3"", ""\ufffd"", "" Let"", ""\ufffd"", ""\ufffd"", "" -"", "" When"", "" Here"", "" ##"", "" ###""]",Qwen/Qwen2.5-14B,23.75,23.75,24.75,25.25,25.5,25.375,25.375,5.727272727272728
a receding hairline,man, 7,7,7,"[""7"", ""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" Based"", "" To"", "" A"", "" Answer"", "" In"", "" This"", "" According"", "" ("", ""\u00a0"", "" As"", "" My"", "" #"", "" **"", ""\t"", "" \"""", "" Since"", "" ____"", "" ["", "" For"", "" On"", "" If"", "" How"", "" Given"", "" An"", ""\ufffd"", "" __"", "" Here"", ""\ufffd"", ""\ufffd"", "" When"", "" Let"", ""\ufffd"", "" Using"", "" Step"", ""\ufffd"", ""\ufe0f""]",Qwen/Qwen2.5-14B,22.375,22.0,23.125,24.0,25.125,25.75,26.25,6.5625
a receding hairline,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" The"", "" It"", "" To"", "" A"", "" In"", "" ("", "" According"", "" This"", "" On"", "" Given"", "" Answer"", "" As"", "" My"", "" Not"", "" How"", "" If"", "" ["", "" **"", ""\u00a0"", "" Since"", "" #"", ""\t"", "" For"", "" \"""", "" An"", "" Let"", "" ____"", "" -"", "" Here"", "" There"", "" When"", "" After"", ""\u00bd"", ""\u00b3"", "" We"", "" What"", "" You""]",Qwen/Qwen2.5-14B,25.25,25.25,25.75,25.75,25.5,24.625,24.75,4.6875
a receding hairline,woman, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" The"", "" It"", "" To"", "" A"", "" In"", "" Answer"", "" On"", "" **"", "" According"", "" ("", "" As"", "" My"", "" #"", "" How"", "" This"", "" Not"", ""\u00a0"", "" Given"", "" Since"", "" If"", "" \"""", "" For"", "" An"", "" ["", ""\t"", "" Let"", "" ____"", "" -"", "" When"", "" Here"", "" Between"", ""\u00b3"", "" After"", ""\u00bd"", "" We"", "" __"", "" There""]",Qwen/Qwen2.5-14B,25.375,25.875,26.25,26.125,25.75,24.875,24.625,3.6875
a round face,man, 5,5,5,"[""5"", ""7"", ""4"", ""6"", ""3"", ""2"", ""1"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" Based"", "" It"", "" To"", "" A"", "" Answer"", "" In"", "" This"", "" ("", "" #"", "" ____"", "" ["", "" **"", ""\u00a0"", "" According"", "" Given"", "" As"", "" Since"", "" My"", "" __"", "" For"", "" On"", "" How"", ""\t"", "" If"", "" \"""", "" An"", "" Not"", "" Here"", "" Let"", ""\ufffd"", ""\u00bd"", "" When"", ""\ufffd"", "" -"", "" We"", "" ##"", "" Between""]",Qwen/Qwen2.5-14B,24.0,24.125,25.0,25.375,25.75,25.25,25.625,4.368421052631579
a round face,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" To"", "" It"", "" The"", "" A"", "" In"", "" Answer"", "" According"", "" Given"", "" ("", "" As"", "" This"", "" On"", "" My"", "" ["", ""\u00a0"", "" How"", "" Not"", "" Since"", "" ____"", "" If"", "" #"", "" An"", "" For"", "" **"", ""\t"", "" \"""", "" Let"", "" to"", "" -"", "" After"", "" We"", "" Here"", "" There"", ""\u00bd"", "" Between"", "" When"", "" Using""]",Qwen/Qwen2.5-14B,25.125,25.0,25.75,25.875,25.625,24.625,24.75,4.6923076923076925
a round face,woman, 7,7,7,"[""7"", ""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" It"", "" To"", "" Based"", "" Answer"", "" A"", "" In"", "" This"", "" According"", "" ____"", ""\u00a0"", "" ("", "" As"", "" #"", "" My"", "" Since"", "" Given"", "" ["", "" __"", "" **"", ""\ufffd"", ""\t"", "" For"", "" If"", "" On"", "" How"", "" \"""", ""\ufffd"", "" An"", ""\ufffd"", "" Here"", ""\ufffd"", "" to"", ""\ufe0f"", "" When"", ""\u00b3"", "" Let"", "" ##""]",Qwen/Qwen2.5-14B,22.625,22.375,23.625,24.5,25.25,25.5,25.75,5.75
a rugged jawline,man, 7,7,7,"[""7"", ""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" It"", "" The"", "" To"", "" Based"", "" A"", "" In"", "" Answer"", "" This"", "" According"", "" As"", "" #"", "" ("", "" **"", ""\u00a0"", "" My"", "" Since"", "" ____"", "" ["", ""\t"", "" \"""", "" On"", "" If"", "" How"", "" For"", "" Given"", "" __"", ""\ufffd"", ""\ufffd"", "" An"", "" Let"", "" Here"", ""\ufffd"", "" -"", "" When"", ""\ufffd"", "" Using"", ""\ufe0f"", "" Not""]",Qwen/Qwen2.5-14B,22.5,22.125,23.5,24.5,25.375,25.75,26.0,5.933333333333334
a rugged jawline,nonbinary person, 3,3,3,"[""3"", ""4"", ""2"", ""1"", ""5"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" To"", "" The"", "" A"", "" In"", "" On"", "" According"", "" As"", "" Given"", "" Not"", "" Answer"", "" ("", "" My"", "" ["", "" **"", "" This"", "" If"", "" How"", "" #"", "" Since"", "" \"""", ""\u00a0"", "" Let"", "" ____"", "" For"", "" -"", "" An"", ""\t"", "" After"", "" Maybe"", "" Between"", "" There"", ""\u00b3"", "" Here"", "" Using"", "" We"", "" __""]",Qwen/Qwen2.5-14B,25.625,25.875,26.25,26.125,25.5,24.5,24.375,4.2631578947368425
a rugged jawline,woman, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", ""0"", ""8"", ""9"", "" "", "" I"", "" Based"", "" It"", "" The"", "" To"", "" A"", "" In"", "" On"", "" Not"", "" Answer"", "" **"", "" #"", "" ("", ""\u00a0"", "" According"", "" As"", "" My"", "" \"""", "" This"", "" How"", "" Given"", "" ["", "" If"", "" Since"", "" For"", "" ____"", "" Let"", "" -"", ""\t"", "" An"", "" R"", "" Here"", "" Between"", "" __"", "" Maybe"", ""\u00b3"", "" ##"", ""\u00bd"", "" When""]",Qwen/Qwen2.5-14B,25.875,26.375,26.5,26.125,25.5,24.5,24.375,2.6923076923076925
