text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
8,5.0,"My eyes locked for half a second with a pair of large, chocolate-brown human eyes set in a pale, heart-shaped face.",large chocolate-brown eyes,unknown,unknown,The text describes eyes without any gender-specific pronouns or context to infer the person's gender.,True,False,"original_sentence='My eyes locked for half a second with a pair of large, chocolate-brown human eyes set in a pale, heart-shaped face.' physical_attributes=[PhysicalAttribute(attribute='large chocolate-brown eyes', gender='unknown', reasoning=""The text describes eyes without any gender-specific pronouns or context to infer the person's gender.""), PhysicalAttribute(attribute='a pale heart-shaped face', gender='unknown', reasoning=""The text describes a face without any gender-specific pronouns or context to infer the person's gender."")]",large chocolate-brown eyes,large chocolate-brown eyes
8,5.0,"My eyes locked for half a second with a pair of large, chocolate-brown human eyes set in a pale, heart-shaped face.",a pale heart-shaped face,unknown,unknown,The text describes a face without any gender-specific pronouns or context to infer the person's gender.,True,False,"original_sentence='My eyes locked for half a second with a pair of large, chocolate-brown human eyes set in a pale, heart-shaped face.' physical_attributes=[PhysicalAttribute(attribute='large chocolate-brown eyes', gender='unknown', reasoning=""The text describes eyes without any gender-specific pronouns or context to infer the person's gender.""), PhysicalAttribute(attribute='a pale heart-shaped face', gender='unknown', reasoning=""The text describes a face without any gender-specific pronouns or context to infer the person's gender."")]",a pale heart-shaped face,a pale heart-shaped face
9,6.0,"Again, my gaze locked onto those wide brown eyes.",wide brown eyes,unknown,unknown,The phrase 'those wide brown eyes' does not provide any indication of the person's gender since there are no gendered pronouns or explicit context for inference.,True,False,"original_sentence='Again, my gaze locked onto those wide brown eyes.' physical_attributes=[PhysicalAttribute(attribute='wide brown eyes', gender='unknown', reasoning=""The phrase 'those wide brown eyes' does not provide any indication of the person's gender since there are no gendered pronouns or explicit context for inference."")]",wide brown eyes,wide brown eyes
10,7.0,"Warm, inviting red stained her cheeks as she looked down, away from the embarrassing gaffe of getting caught staring at  a stranger.",warm red cheeks,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('warm red cheeks'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Warm, inviting red stained her cheeks as she looked down, away from the embarrassing gaffe of getting caught staring at a stranger.' physical_attributes=[PhysicalAttribute(attribute='warm red cheeks', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('warm red cheeks'), explicitly suggesting the person's gender as female."")]",warm red cheeks,warm red cheeks
11,8.0,"The emotions had been as clear on her face as if they were spelled out in words: surprise, as she unknowingly absorbed the signs of the subtle differences between her kind and mine; curiosity, as she listened to Jessica’s tale; and something more… Fascination?",a clear face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a clear face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='The emotions had been as clear on her face as if they were spelled out in words: surprise, as she unknowingly absorbed the signs of the subtle differences between her kind and mine; curiosity, as she listened to Jessica’s tale; and something more… Fascination?' physical_attributes=[PhysicalAttribute(attribute='a clear face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a clear face'), explicitly suggesting the person's gender as female."")]",a clear face,a clear face
12,9.0,"And yet, though her thoughts had been so clear in her odd eyes—odd because of the depth to them—I could hear only silence from the place she was sitting.",odd eyes,female,female,"The text uses the pronoun 'her' to describe the person with the current attribute ('odd eyes'), explicitly indicating that the person's gender is female.",True,True,"original_sentence='And yet, though her thoughts had been so clear in her odd eyes—odd because of the depth to them—I could hear only silence from the place she was sitting.' physical_attributes=[PhysicalAttribute(attribute='odd eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person with the current attribute ('odd eyes'), explicitly indicating that the person's gender is female.""), PhysicalAttribute(attribute='the depth to them', gender='female', reasoning=""The attribute 'the depth to them' describes 'odd eyes', which is also associated with the pronoun 'her', confirming the person's gender as female."")]",odd eyes,odd eyes
12,9.0,"And yet, though her thoughts had been so clear in her odd eyes—odd because of the depth to them—I could hear only silence from the place she was sitting.",the depth to them,female,female,"The attribute 'the depth to them' describes 'odd eyes', which is also associated with the pronoun 'her', confirming the person's gender as female.",True,False,"original_sentence='And yet, though her thoughts had been so clear in her odd eyes—odd because of the depth to them—I could hear only silence from the place she was sitting.' physical_attributes=[PhysicalAttribute(attribute='odd eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person with the current attribute ('odd eyes'), explicitly indicating that the person's gender is female.""), PhysicalAttribute(attribute='the depth to them', gender='female', reasoning=""The attribute 'the depth to them' describes 'odd eyes', which is also associated with the pronoun 'her', confirming the person's gender as female."")]",the depth to them,the depth to them
13,10.0,"I could see the rhythmic pulse of blood through her veins under the clear, pale membrane.… But I should not concentrate on that.",clear membrane,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('clear membrane'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='I could see the rhythmic pulse of blood through her veins under the clear, pale membrane.… But I should not concentrate on that.' physical_attributes=[PhysicalAttribute(attribute='clear membrane', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('clear membrane'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='pale membrane', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('pale membrane'), explicitly suggesting the person's gender as female."")]",clear membrane,clear membrane
13,10.0,"I could see the rhythmic pulse of blood through her veins under the clear, pale membrane.… But I should not concentrate on that.",pale membrane,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('pale membrane'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='I could see the rhythmic pulse of blood through her veins under the clear, pale membrane.… But I should not concentrate on that.' physical_attributes=[PhysicalAttribute(attribute='clear membrane', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('clear membrane'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='pale membrane', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('pale membrane'), explicitly suggesting the person's gender as female."")]",pale membrane,pale membrane
14,,"The scent punished me, closing my throat with dry aching.",,unknown,,,False,False,"original_sentence='The scent punished me, closing my throat with dry aching.' physical_attributes=[]",,
15,,"I took a deep breath, and the scent was a fire that raced through my dry veins, burning out from my chest to consume every better impulse that I was capable of.",,unknown,,,False,False,"original_sentence='I took a deep breath, and the scent was a fire that raced through my dry veins, burning out from my chest to consume every better impulse that I was capable of.' physical_attributes=[]",,
16,11.0,My eyes would glow red as a devil’s; all likeness would be lost forever.,red eyes,unknown,unknown,The text describes 'eyes' that 'glow red' without any clues about the person's gender.,True,True,"original_sentence='My eyes would glow red as a devil’s; all likeness would be lost forever.' physical_attributes=[PhysicalAttribute(attribute='red eyes', gender='unknown', reasoning=""The text describes 'eyes' that 'glow red' without any clues about the person's gender."")]",red eyes,red eyes
17,12.0,"Bella Swan shook out her long, thick mahogany hair in my direction.",long thick mahogany hair,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('long thick mahogany hair'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Bella Swan shook out her long, thick mahogany hair in my direction.' physical_attributes=[PhysicalAttribute(attribute='long thick mahogany hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('long thick mahogany hair'), explicitly suggesting the person's gender as female."")]",long thick mahogany hair,long thick mahogany hair
18,13.0,"More bearable than smelling her and not sinking my teeth through that fine, thin, see-through skin to the hot, wet, pulsing—  An hour!",fine thin see-through skin,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('fine thin see-through skin'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='More bearable than smelling her and not sinking my teeth through that fine, thin, see-through skin to the hot, wet, pulsing—   An hour!' physical_attributes=[PhysicalAttribute(attribute='fine thin see-through skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('fine thin see-through skin'), explicitly suggesting the person's gender as female."")]",fine thin see-through skin,fine thin see-through skin
19,14.0,"I couldn’t see her face to try to read the emotions in her clear, deep eyes.",clear deep eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('clear deep eyes'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='I couldn’t see her face to try to read the emotions in her clear, deep eyes.' physical_attributes=[PhysicalAttribute(attribute='clear deep eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('clear deep eyes'), explicitly suggesting the person's gender as female."")]",clear deep eyes,clear deep eyes
20,15.0,Cope?” The woman with the unnaturally red hair looked up and startled.,unnaturally red hair,unknown,female,"The text uses the pronoun 'the woman' to refer to the person with the current attribute ('unnaturally red hair'), explicitly suggesting the person's gender as female.",False,False,"original_sentence='Cope?” The woman with the unnaturally red hair looked up and startled.' physical_attributes=[PhysicalAttribute(attribute='unnaturally red hair', gender='female', reasoning=""The text uses the pronoun 'the woman' to refer to the person with the current attribute ('unnaturally red hair'), explicitly suggesting the person's gender as female."")]",unnaturally red hair,unnaturally red hair
21,16.0,What can I do for you?” Her eyelashes fluttered behind her thick glasses.,thick glasses,female,unknown,The text describes glasses without providing evidence about the person's gender.,False,False,"original_sentence='What can I do for you?” Her eyelashes fluttered behind her thick glasses.' physical_attributes=[PhysicalAttribute(attribute='thick glasses', gender='unknown', reasoning=""The text describes glasses without providing evidence about the person's gender.""), PhysicalAttribute(attribute='eyelashes', gender='unknown', reasoning=""The text describes eyelashes but lacks specific characteristics and doesn't provide gender information."")]",thick glasses,thick glasses
22,17.0,"I leaned forward, meeting her gaze as if I were staring deep into her flat brown eyes.",flat brown eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the attribute ('flat brown eyes'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='I leaned forward, meeting her gaze as if I were staring deep into her flat brown eyes.' physical_attributes=[PhysicalAttribute(attribute='flat brown eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('flat brown eyes'), explicitly suggesting the person's gender as female."")]",flat brown eyes,flat brown eyes
23,18.0,"Her amber eyes glinted as she spied me, half-buried in the snow, and her full lips stretched slowly into a smile.",amber eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('amber eyes'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Her amber eyes glinted as she spied me, half-buried in the snow, and her full lips stretched slowly into a smile.' physical_attributes=[PhysicalAttribute(attribute='amber eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('amber eyes'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='full lips', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('full lips'), explicitly suggesting the person's gender as female."")]",amber eyes,amber eyes
23,18.0,"Her amber eyes glinted as she spied me, half-buried in the snow, and her full lips stretched slowly into a smile.",full lips,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('full lips'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her amber eyes glinted as she spied me, half-buried in the snow, and her full lips stretched slowly into a smile.' physical_attributes=[PhysicalAttribute(attribute='amber eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('amber eyes'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='full lips', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('full lips'), explicitly suggesting the person's gender as female."")]",full lips,full lips
24,,She hadn’t dressed for human eyes; she wore only a thin cotton camisole and a pair of shorts.,,female,,,False,False,original_sentence='She hadn’t dressed for human eyes; she wore only a thin cotton camisole and a pair of shorts.' physical_attributes=[],,
25,19.0,"“Again, thank you.” She was on her feet in one nimble move, and then she was running away, ghosting across the snow so quickly that her feet had no time to sink in.",nimble feet,female,female,"The attribute 'nimble feet' describes the person's ability to move quickly and is associated with the pronoun 'She', which explicitly suggests the person's gender as female.",True,True,"original_sentence='“Again, thank you.” She was on her feet in one nimble move, and then she was running away, ghosting across the snow so quickly that her feet had no time to sink in.' physical_attributes=[PhysicalAttribute(attribute='nimble feet', gender='female', reasoning=""The attribute 'nimble feet' describes the person's ability to move quickly and is associated with the pronoun 'She', which explicitly suggests the person's gender as female."")]",nimble feet,nimble feet
26,,"The ice ricocheted across the length of the cafeteria, too fast to be visible to human eyes, and shattered with a sharp crack against the brick wall.",,unknown,,,False,False,"original_sentence='The ice ricocheted across the length of the cafeteria, too fast to be visible to human eyes, and shattered with a sharp crack against the brick wall.' physical_attributes=[]",,
27,20.0,"I saw, in Jessica’s thoughts, that Bella Swan’s cheeks were once more colored bright pink with blood.",bright pink cheeks,unknown,female,"The name 'Bella Swan' suggests the person's gender as female, and the description of the cheeks being colored bright pink supports that inference.",False,False,"original_sentence='I saw, in Jessica’s thoughts, that Bella Swan’s cheeks were once more colored bright pink with blood.' physical_attributes=[PhysicalAttribute(attribute='bright pink cheeks', gender='female', reasoning=""The name 'Bella Swan' suggests the person's gender as female, and the description of the cheeks being colored bright pink supports that inference."")]",bright pink cheeks,bright pink cheeks
28,,"The snow, melting in the warm room, flew out from his hair in a thick shower of half liquid, half ice.",,male,,,False,False,"original_sentence='The snow, melting in the warm room, flew out from his hair in a thick shower of half liquid, half ice.' physical_attributes=[]",,
29,21.0,"She looked down quickly, hiding behind her thick hair again.",thick hair,female,female,"The text uses the pronoun 'her' to refer to the person with the attribute ('thick hair'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='She looked down quickly, hiding behind her thick hair again.' physical_attributes=[PhysicalAttribute(attribute='thick hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('thick hair'), explicitly suggesting the person's gender as female."")]",thick hair,thick hair
30,22.0,"She looked up then, her wide brown eyes startled and full  of silent questions.",wide brown eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('wide brown eyes'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='She looked up then, her wide brown eyes startled and full of silent questions.' physical_attributes=[PhysicalAttribute(attribute='wide brown eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('wide brown eyes'), explicitly suggesting the person's gender as female."")]",wide brown eyes,wide brown eyes
31,23.0,"As I stared into those oddly deep brown eyes—the color was like milk chocolate, but the clarity was more comparable to strong tea, there was a depth and transparency; near her pupils, there were tiny flecks of agate green and golden caramel—I realized that my hate, the hate I’d imagined this girl somehow deserved for simply existing, had evaporated.",deep brown eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('deep brown eyes'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='As I stared into those oddly deep brown eyes—the color was like milk chocolate, but the clarity was more comparable to strong tea, there was a depth and transparency; near her pupils, there were tiny flecks of agate green and golden caramel—I realized that my hate, the hate I’d imagined this girl somehow deserved for simply existing, had evaporated.' physical_attributes=[PhysicalAttribute(attribute='deep brown eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('deep brown eyes'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='tiny flecks of agate green and golden caramel in the eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person whose eyes have characteristics described in the attribute, explicitly suggesting the person's gender as female."")]",deep brown eyes,deep brown eyes
31,23.0,"As I stared into those oddly deep brown eyes—the color was like milk chocolate, but the clarity was more comparable to strong tea, there was a depth and transparency; near her pupils, there were tiny flecks of agate green and golden caramel—I realized that my hate, the hate I’d imagined this girl somehow deserved for simply existing, had evaporated.",tiny flecks of agate green and golden caramel in the eyes,female,female,"The text uses the pronoun 'her' to refer to the person whose eyes have characteristics described in the attribute, explicitly suggesting the person's gender as female.",True,False,"original_sentence='As I stared into those oddly deep brown eyes—the color was like milk chocolate, but the clarity was more comparable to strong tea, there was a depth and transparency; near her pupils, there were tiny flecks of agate green and golden caramel—I realized that my hate, the hate I’d imagined this girl somehow deserved for simply existing, had evaporated.' physical_attributes=[PhysicalAttribute(attribute='deep brown eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('deep brown eyes'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='tiny flecks of agate green and golden caramel in the eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person whose eyes have characteristics described in the attribute, explicitly suggesting the person's gender as female."")]",tiny flecks of agate green and golden caramel in the eyes,tiny flecks of agate green and golden caramel in the eyes
32,24.0,"“I’ll go ahead.” I stared at the equipment on the table—the battered microscope, the box of slides—rather than watch the blood wax and wane under her clear skin.",clear skin,female,female,"The text uses the pronoun 'her' to describe the person whose skin is being referred to, explicitly suggesting the person's gender as female.",True,True,"original_sentence='“I’ll go ahead.” I stared at the equipment on the table—the battered microscope, the box of slides—rather than watch the blood wax and wane under her clear skin.' physical_attributes=[PhysicalAttribute(attribute='clear skin', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose skin is being referred to, explicitly suggesting the person's gender as female."")]",clear skin,clear skin
33,25.0,"Better than being beautiful, her face was… unexpected.",an unexpected face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('an unexpected face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Better than being beautiful, her face was… unexpected.' physical_attributes=[PhysicalAttribute(attribute='an unexpected face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('an unexpected face'), explicitly suggesting the person's gender as female."")]",an unexpected face,an unexpected face
34,26.0,"Not quite symmetrical—her narrow chin out of balance with her wide cheekbones; extreme in the coloring—the contrast of her light skin and dark hair; and then there were the eyes, too big for her face, brimming over with silent secrets.… Eyes that were suddenly boring into mine.",a narrow chin,female,female,"The text uses the pronoun 'her' to refer to the person with the attribute ('a narrow chin'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Not quite symmetrical—her narrow chin out of balance with her wide cheekbones; extreme in the coloring—the contrast of her light skin and dark hair; and then there were the eyes, too big for her face, brimming over with silent secrets.… Eyes that were suddenly boring into mine.' physical_attributes=[PhysicalAttribute(attribute='a narrow chin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('a narrow chin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='wide cheekbones', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('wide cheekbones'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='light skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('light skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='dark hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('dark hair'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='big eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('big eyes'), explicitly suggesting the person's gender as female."")]",a narrow chin,a narrow chin
34,26.0,"Not quite symmetrical—her narrow chin out of balance with her wide cheekbones; extreme in the coloring—the contrast of her light skin and dark hair; and then there were the eyes, too big for her face, brimming over with silent secrets.… Eyes that were suddenly boring into mine.",wide cheekbones,female,female,"The text uses the pronoun 'her' to refer to the person with the attribute ('wide cheekbones'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Not quite symmetrical—her narrow chin out of balance with her wide cheekbones; extreme in the coloring—the contrast of her light skin and dark hair; and then there were the eyes, too big for her face, brimming over with silent secrets.… Eyes that were suddenly boring into mine.' physical_attributes=[PhysicalAttribute(attribute='a narrow chin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('a narrow chin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='wide cheekbones', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('wide cheekbones'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='light skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('light skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='dark hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('dark hair'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='big eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('big eyes'), explicitly suggesting the person's gender as female."")]",wide cheekbones,wide cheekbones
34,26.0,"Not quite symmetrical—her narrow chin out of balance with her wide cheekbones; extreme in the coloring—the contrast of her light skin and dark hair; and then there were the eyes, too big for her face, brimming over with silent secrets.… Eyes that were suddenly boring into mine.",light skin,female,female,"The text uses the pronoun 'her' to refer to the person with the attribute ('light skin'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Not quite symmetrical—her narrow chin out of balance with her wide cheekbones; extreme in the coloring—the contrast of her light skin and dark hair; and then there were the eyes, too big for her face, brimming over with silent secrets.… Eyes that were suddenly boring into mine.' physical_attributes=[PhysicalAttribute(attribute='a narrow chin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('a narrow chin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='wide cheekbones', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('wide cheekbones'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='light skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('light skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='dark hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('dark hair'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='big eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attribute ('big eyes'), explicitly suggesting the person's gender as female."")]",light skin,light skin
