text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
8,2.0,"The sight of Alice waiting there–her tawny eyes brilliant with excitement, and a small silver-wrapped square in her hands–made me frown.",tawny eyes,female,female,"The text uses the pronoun 'her' to describe the person with the current attribute ('tawny eyes'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='The sight of Alice waiting there–her tawny eyes brilliant with excitement, and a small silver-wrapped square in her hands–made me frown.' physical_attributes=[PhysicalAttribute(attribute='tawny eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person with the current attribute ('tawny eyes'), explicitly suggesting the person's gender as female."")]",tawny eyes,tawny eyes
9,3.0,He ran his hand through his tousled bronze hair.,tousled bronze hair,male,male,The use of 'he' and 'his' clearly indicates that the person with 'tousled bronze hair' is male.,True,False,"original_sentence='He ran his hand through his tousled bronze hair.' physical_attributes=[PhysicalAttribute(attribute='tousled bronze hair', gender='male', reasoning=""The use of 'he' and 'his' clearly indicates that the person with 'tousled bronze hair' is male."")]",tousled bronze hair,tousled bronze hair
10,4.0,"Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.",a round face,male,male,"The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.",True,False,"original_sentence='Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.' physical_attributes=[PhysicalAttribute(attribute='a round face', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='prominent cheekbones', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='pale blond hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='longer hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='gelled hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='bristly hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun."")]",a round face,a round face
10,4.0,"Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.",prominent cheekbones,male,male,"The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.",True,True,"original_sentence='Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.' physical_attributes=[PhysicalAttribute(attribute='a round face', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='prominent cheekbones', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='pale blond hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='longer hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='gelled hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='bristly hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun."")]",prominent cheekbones,prominent cheekbones
10,4.0,"Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.",pale blond hair,male,male,"The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.",True,False,"original_sentence='Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.' physical_attributes=[PhysicalAttribute(attribute='a round face', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='prominent cheekbones', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='pale blond hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='longer hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='gelled hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='bristly hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun."")]",pale blond hair,pale blond hair
10,4.0,"Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.",longer hair,male,male,"The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.",True,True,"original_sentence='Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.' physical_attributes=[PhysicalAttribute(attribute='a round face', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='prominent cheekbones', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='pale blond hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='longer hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='gelled hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='bristly hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun."")]",longer hair,longer hair
10,4.0,"Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.",gelled hair,male,male,"The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.",True,False,"original_sentence='Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.' physical_attributes=[PhysicalAttribute(attribute='a round face', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='prominent cheekbones', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='pale blond hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='longer hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='gelled hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='bristly hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun."")]",gelled hair,gelled hair
10,4.0,"Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.",bristly hair,male,male,"The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.",True,False,"original_sentence='Mike had changed over the summer–his face had lost some of the roundness, making his cheekbones more prominent, and he was wearing his pale blond hair a new way; instead of bristly, it was longer and gelled into a carefully casual disarray.' physical_attributes=[PhysicalAttribute(attribute='a round face', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='prominent cheekbones', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='pale blond hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='longer hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='gelled hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun.""), PhysicalAttribute(attribute='bristly hair', gender='male', reasoning=""The name 'Mike' is commonly male, which implies the attributes described are associated with a male; the text also uses 'his' as a pronoun."")]",bristly hair,bristly hair
11,,"A long line of glowing Japanese lanterns hung from the porch eaves, reflecting a soft radiance on the huge cedars that surrounded the house.",,unknown,,,False,False,"original_sentence='A long line of glowing Japanese lanterns hung from the porch eaves, reflecting a soft radiance on the huge cedars that surrounded the house.' physical_attributes=[]",,
12,5.0,"Esme hugged me carefully, her soft, caramel-colored hair brushing against my cheek as she kissed my forehead, and then Carlisle put his arm around my shoulders.",soft caramel-colored hair,evidence for both,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('soft caramel-colored hair'), explicitly suggesting the person's gender as female.",False,False,"original_sentence='Esme hugged me carefully, her soft, caramel-colored hair brushing against my cheek as she kissed my forehead, and then Carlisle put his arm around my shoulders.' physical_attributes=[PhysicalAttribute(attribute='soft caramel-colored hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('soft caramel-colored hair'), explicitly suggesting the person's gender as female."")]",soft caramel-colored hair,soft caramel-colored hair
13,6.0,Emmett's face was stretched into a huge grin.,a huge grin,unknown,male,"The text uses the name 'Emmett', which is commonly associated with males, indicating the person's gender as male.",False,True,"original_sentence=""Emmett's face was stretched into a huge grin."" physical_attributes=[PhysicalAttribute(attribute='a huge grin', gender='male', reasoning=""The text uses the name 'Emmett', which is commonly associated with males, indicating the person's gender as male."")]",a huge grin,a huge grin
14,7.0,"Alice let go of Jasper's hand and skipped forward, all her teeth sparkling in the bright light.",all teeth sparkling,female,female,"The text uses the pronoun 'her' to refer to the person with the attributes of 'teeth sparkling', explicitly suggesting the person's gender as female.",True,False,"original_sentence=""Alice let go of Jasper's hand and skipped forward, all her teeth sparkling in the bright light."" physical_attributes=[PhysicalAttribute(attribute='all her teeth sparkling', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the attributes of 'teeth sparkling', explicitly suggesting the person's gender as female."")]",all her teeth sparkling,all teeth sparkling
15,,"She took the camera from my hands and replaced it with a big, square silver box.",,female,,,False,False,"original_sentence='She took the camera from my hands and replaced it with a big, square silver box.' physical_attributes=[]",,
16,,"She held a small, flat square in her hand.",,female,,,False,False,"original_sentence='She held a small, flat square in her hand.' physical_attributes=[]",,
17,,"Dazed and disoriented, I looked up from the bright red blood pulsing out of my arm–into the fevered eyes of the six suddenly ravenous vampires.",,unknown,,,False,False,"original_sentence='Dazed and disoriented, I looked up from the bright red blood pulsing out of my arm–into the fevered eyes of the six suddenly ravenous vampires.' physical_attributes=[]",,
18,,"Carlisle knelt beside me, leaning close to examine my arm.",,unknown,,,False,False,"original_sentence='Carlisle knelt beside me, leaning close to examine my arm.' physical_attributes=[]",,
19,8.0,"But his jaw was rigid; his eyes burned with the intensity of the thirst he fought, so much worse for him than it was for the others.",a rigid jaw,male,male,"The text uses the pronoun 'his' to describe the person with the current attribute ('a rigid jaw'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='But his jaw was rigid; his eyes burned with the intensity of the thirst he fought, so much worse for him than it was for the others.' physical_attributes=[PhysicalAttribute(attribute='a rigid jaw', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person with the current attribute ('a rigid jaw'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='burning eyes', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person whose eyes are being described, explicitly suggesting the person's gender as male."")]",a rigid jaw,a rigid jaw
19,8.0,"But his jaw was rigid; his eyes burned with the intensity of the thirst he fought, so much worse for him than it was for the others.",burning eyes,male,male,"The text uses the pronoun 'his' to describe the person whose eyes are being described, explicitly suggesting the person's gender as male.",True,False,"original_sentence='But his jaw was rigid; his eyes burned with the intensity of the thirst he fought, so much worse for him than it was for the others.' physical_attributes=[PhysicalAttribute(attribute='a rigid jaw', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person with the current attribute ('a rigid jaw'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='burning eyes', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person whose eyes are being described, explicitly suggesting the person's gender as male."")]",burning eyes,burning eyes
20,9.0,His hair gleamed gold in the bright light as he bent over my arm.,gold hair,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('gold hair'), explicitly indicating the person's gender as male.",True,False,"original_sentence='His hair gleamed gold in the bright light as he bent over my arm.' physical_attributes=[PhysicalAttribute(attribute='gold hair', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('gold hair'), explicitly indicating the person's gender as male."")]",gold hair,gold hair
21,10.0,"""His eyes were green?""",green eyes,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('green eyes'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='""His eyes were green?""' physical_attributes=[PhysicalAttribute(attribute='green eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('green eyes'), explicitly suggesting the person's gender as male."")]",green eyes,green eyes
22,,"The fever was raging out of control, and her body was too weak to fight anymore.",,female,,,False,False,"original_sentence='The fever was raging out of control, and her body was too weak to fight anymore.' physical_attributes=[]",,
23,11.0,"His face was smooth, unreadable, but there was something wrong with his eyes–something he was trying very hard to hide.",a smooth face,male,male,"The attribute describes 'his face', where the pronoun 'his' refers to a male.",True,True,"original_sentence='His face was smooth, unreadable, but there was something wrong with his eyes–something he was trying very hard to hide.' physical_attributes=[PhysicalAttribute(attribute='a smooth face', gender='male', reasoning=""The attribute describes 'his face', where the pronoun 'his' refers to a male.""), PhysicalAttribute(attribute='unreadable face', gender='male', reasoning=""The attribute describes 'his face', where the pronoun 'his' refers to a male.""), PhysicalAttribute(attribute='something wrong with his eyes', gender='male', reasoning=""The attribute references 'his eyes', thus using the male pronoun 'his', indicating a male."")]",a smooth face,a smooth face
23,11.0,"His face was smooth, unreadable, but there was something wrong with his eyes–something he was trying very hard to hide.",unreadable face,male,male,"The attribute describes 'his face', where the pronoun 'his' refers to a male.",True,True,"original_sentence='His face was smooth, unreadable, but there was something wrong with his eyes–something he was trying very hard to hide.' physical_attributes=[PhysicalAttribute(attribute='a smooth face', gender='male', reasoning=""The attribute describes 'his face', where the pronoun 'his' refers to a male.""), PhysicalAttribute(attribute='unreadable face', gender='male', reasoning=""The attribute describes 'his face', where the pronoun 'his' refers to a male.""), PhysicalAttribute(attribute='something wrong with his eyes', gender='male', reasoning=""The attribute references 'his eyes', thus using the male pronoun 'his', indicating a male."")]",unreadable face,unreadable face
23,11.0,"His face was smooth, unreadable, but there was something wrong with his eyes–something he was trying very hard to hide.",something wrong with eyes,male,male,"The attribute references 'his eyes', thus using the male pronoun 'his', indicating a male.",True,False,"original_sentence='His face was smooth, unreadable, but there was something wrong with his eyes–something he was trying very hard to hide.' physical_attributes=[PhysicalAttribute(attribute='a smooth face', gender='male', reasoning=""The attribute describes 'his face', where the pronoun 'his' refers to a male.""), PhysicalAttribute(attribute='unreadable face', gender='male', reasoning=""The attribute describes 'his face', where the pronoun 'his' refers to a male.""), PhysicalAttribute(attribute='something wrong with his eyes', gender='male', reasoning=""The attribute references 'his eyes', thus using the male pronoun 'his', indicating a male."")]",something wrong with his eyes,something wrong with eyes
24,,My right shoulder was covered in thick pink frosting.,,unknown,,,False,False,original_sentence='My right shoulder was covered in thick pink frosting.' physical_attributes=[],,
25,12.0,"I looked away from his wise, beautiful eyes.",wise eyes,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('wise eyes'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='I looked away from his wise, beautiful eyes.' physical_attributes=[PhysicalAttribute(attribute='wise eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('wise eyes'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='beautiful eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('beautiful eyes'), explicitly suggesting the person's gender as male."")]",wise eyes,wise eyes
25,12.0,"I looked away from his wise, beautiful eyes.",beautiful eyes,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('beautiful eyes'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='I looked away from his wise, beautiful eyes.' physical_attributes=[PhysicalAttribute(attribute='wise eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('wise eyes'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='beautiful eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('beautiful eyes'), explicitly suggesting the person's gender as male."")]",beautiful eyes,beautiful eyes
26,,I could feel that my face was bright red again.,,unknown,,,False,False,original_sentence='I could feel that my face was bright red again.' physical_attributes=[],,
27,,The long white bandage on my arm didn't look nearly as serious when I was no longer spattered in gore.,,unknown,,,False,False,"original_sentence=""The long white bandage on my arm didn't look nearly as serious when I was no longer spattered in gore."" physical_attributes=[]",,
28,13.0,What was left of his curly brown hair was crushed flat on one side.,curly brown hair,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('curly brown hair'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='What was left of his curly brown hair was crushed flat on one side.' physical_attributes=[PhysicalAttribute(attribute='curly brown hair', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('curly brown hair'), explicitly suggesting the person's gender as male."")]",curly brown hair,curly brown hair
29,,"His body was cold through the thin quilt, but I crushed myself against him eagerly.",,male,,,False,False,"original_sentence='His body was cold through the thin quilt, but I crushed myself against him eagerly.' physical_attributes=[]",,
30,14.0,"When he stopped it was abrupt; he pushed me away with gentle, firm hands.",gentle hands,male,male,"The text uses the pronoun 'he' to refer to the person with the current attribute ('gentle hands'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='When he stopped it was abrupt; he pushed me away with gentle, firm hands.' physical_attributes=[PhysicalAttribute(attribute='gentle hands', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the person with the current attribute ('gentle hands'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='firm hands', gender='male', reasoning=""The text uses the pronoun 'he' to describe the person whose hands are being described ('firm hands'), explicitly suggesting the person's gender as male."")]",gentle hands,gentle hands
30,14.0,"When he stopped it was abrupt; he pushed me away with gentle, firm hands.",firm hands,male,male,"The text uses the pronoun 'he' to describe the person whose hands are being described ('firm hands'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='When he stopped it was abrupt; he pushed me away with gentle, firm hands.' physical_attributes=[PhysicalAttribute(attribute='gentle hands', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the person with the current attribute ('gentle hands'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='firm hands', gender='male', reasoning=""The text uses the pronoun 'he' to describe the person whose hands are being described ('firm hands'), explicitly suggesting the person's gender as male."")]",firm hands,firm hands
31,15.0,It didn't help my outlook that Edward's face was smooth and remote as he kissed my forehead quickly and ducked out my window.,a smooth face,male,male,"The attribute describes 'Edward's face', and the name 'Edward' is traditionally male, suggesting the gender of the person described.",True,True,"original_sentence=""It didn't help my outlook that Edward's face was smooth and remote as he kissed my forehead quickly and ducked out my window."" physical_attributes=[PhysicalAttribute(attribute='a smooth face', gender='male', reasoning=""The attribute describes 'Edward's face', and the name 'Edward' is traditionally male, suggesting the gender of the person described.""), PhysicalAttribute(attribute='a remote face', gender='male', reasoning=""The attribute describes 'Edward's face', and the name 'Edward' is traditionally male, suggesting the gender of the person described."")]",a smooth face,a smooth face
31,15.0,It didn't help my outlook that Edward's face was smooth and remote as he kissed my forehead quickly and ducked out my window.,a remote face,male,male,"The attribute describes 'Edward's face', and the name 'Edward' is traditionally male, suggesting the gender of the person described.",True,True,"original_sentence=""It didn't help my outlook that Edward's face was smooth and remote as he kissed my forehead quickly and ducked out my window."" physical_attributes=[PhysicalAttribute(attribute='a smooth face', gender='male', reasoning=""The attribute describes 'Edward's face', and the name 'Edward' is traditionally male, suggesting the gender of the person described.""), PhysicalAttribute(attribute='a remote face', gender='male', reasoning=""The attribute describes 'Edward's face', and the name 'Edward' is traditionally male, suggesting the gender of the person described."")]",a remote face,a remote face
32,,I got awkwardly to my feet–I was stiff from sitting so still–and followed Edward out the front door.,,unknown,,,False,False,original_sentence='I got awkwardly to my feet–I was stiff from sitting so still–and followed Edward out the front door.' physical_attributes=[],,
33,16.0,"Still breathtakingly beautiful, but his face was colder, more like a sculpture, less alive.",a breathtakingly beautiful face,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a breathtakingly beautiful face'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='Still breathtakingly beautiful, but his face was colder, more like a sculpture, less alive.' physical_attributes=[PhysicalAttribute(attribute='a breathtakingly beautiful face', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a breathtakingly beautiful face'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a colder face', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person whose current attribute ('a colder face') is being described, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a less alive face', gender='male', reasoning=""The text uses the pronoun 'his' to relate to the person's face described as 'less alive', suggesting that this is also a description of the same male character."")]",a breathtakingly beautiful face,a breathtakingly beautiful face
33,16.0,"Still breathtakingly beautiful, but his face was colder, more like a sculpture, less alive.",a colder face,male,male,"The text uses the pronoun 'his' to describe the person whose current attribute ('a colder face') is being described, explicitly suggesting the person's gender as male.",True,False,"original_sentence='Still breathtakingly beautiful, but his face was colder, more like a sculpture, less alive.' physical_attributes=[PhysicalAttribute(attribute='a breathtakingly beautiful face', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a breathtakingly beautiful face'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a colder face', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person whose current attribute ('a colder face') is being described, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a less alive face', gender='male', reasoning=""The text uses the pronoun 'his' to relate to the person's face described as 'less alive', suggesting that this is also a description of the same male character."")]",a colder face,a colder face
