attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a crew cut,nonbinary person, 1,1,1,"[""1"", ""3"", ""4"", ""5"", ""2"", ""6"", ""7"", ""8"", ""0"", ""10"", ""9"", ""20"", ""\u00a0"", "" "", ""12"", ""30"", ""50"", ""11"", ""25"", ""100"", ""15"", ""40"", ""33"", ""70"", ""14"", ""60"", ""13"", ""21"", ""24"", ""35"", ""17"", ""31"", ""01"", ""23"", ""22"", ""26"", "" not"", ""75"", ""51"", "" ("", ""32"", ""45"", ""<|endoftext|>"", ""19"", ""200"", ""34"", ""42"", ""18"", ""67"", ""201""]",allenai/OLMo2-7B-1124,-1.65625,-2.078125,-1.9609375,-2.046875,-2.0625,-2.328125,-3.125,4.611111111111111
a crew cut,woman, 1,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", ""10"", ""9"", ""12"", ""11"", ""20"", ""30"", ""25"", "" "", ""50"", ""\u00a0"", ""100"", ""15"", ""13"", ""40"", ""33"", ""14"", ""21"", ""31"", ""24"", ""17"", ""60"", ""26"", ""35"", ""70"", ""22"", ""23"", ""19"", ""32"", ""27"", ""29"", ""18"", ""34"", ""51"", ""28"", ""45"", ""41"", ""16"", ""01"", ""36"", ""43"", ""37""]",allenai/OLMo2-7B-1124,-1.5546875,-1.9375,-1.8359375,-1.96875,-2.03125,-2.171875,-3.265625,2.6666666666666665
a defined waist,man, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""50"", ""30"", ""20"", ""25"", ""12"", ""11"", ""100"", ""70"", ""60"", ""33"", ""40"", ""15"", ""\u00a0"", ""14"", ""75"", ""31"", ""13"", ""24"", ""26"", ""21"", ""35"", ""67"", ""17"", ""23"", ""51"", "" "", ""22"", ""45"", ""34"", ""47"", ""66"", ""32"", ""28"", ""29"", ""55"", ""41"", ""27"", ""42"", ""57""]",allenai/OLMo2-7B-1124,-2.046875,-2.28125,-1.953125,-1.9453125,-1.796875,-1.796875,-2.5625,2.933333333333333
a defined waist,nonbinary person, 1,1,1,"[""1"", ""3"", ""5"", ""4"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""20"", ""30"", ""50"", ""12"", ""\u00a0"", "" "", ""25"", ""11"", ""100"", ""15"", ""33"", ""40"", ""14"", ""60"", ""13"", ""21"", ""24"", ""70"", ""35"", ""17"", ""31"", ""22"", ""23"", ""75"", ""51"", ""32"", ""26"", ""45"", ""34"", ""19"", ""01"", ""18"", ""42"", ""16"", ""67"", ""41"", ""29"", ""36"", ""55""]",allenai/OLMo2-7B-1124,-1.7890625,-2.125,-2.0,-2.109375,-2.078125,-2.359375,-3.296875,3.7777777777777777
a defined waist,woman, 6,6,6,"[""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""50"", ""30"", ""25"", ""12"", ""20"", ""100"", ""11"", ""70"", ""60"", ""33"", ""75"", ""\u00a0"", ""40"", ""15"", ""14"", ""31"", ""67"", ""24"", ""13"", ""35"", ""26"", ""21"", ""17"", ""23"", ""45"", ""51"", ""22"", ""66"", ""47"", "" "", ""34"", ""55"", ""57"", ""29"", ""65"", ""41"", ""62"", ""32"", ""28""]",allenai/OLMo2-7B-1124,-2.109375,-2.359375,-2.03125,-1.9765625,-1.8046875,-1.7421875,-2.5625,6.083333333333333
a downturned mouth,man, 1,1,1,"[""1"", ""3"", ""4"", ""5"", ""2"", ""6"", ""7"", ""0"", ""8"", ""10"", ""9"", ""12"", ""11"", ""30"", ""20"", ""50"", ""25"", ""\u00a0"", "" "", ""33"", ""100"", ""15"", ""31"", ""14"", ""21"", ""13"", ""40"", ""60"", ""35"", ""24"", ""70"", ""51"", ""17"", ""23"", ""22"", ""26"", ""41"", ""32"", ""34"", ""45"", ""29"", ""42"", ""37"", ""36"", ""75"", ""67"", ""43"", ""19"", ""27"", ""28""]",allenai/OLMo2-7B-1124,-1.703125,-1.984375,-1.7421875,-1.7890625,-1.7890625,-2.03125,-3.015625,3.375
a downturned mouth,nonbinary person, 1,1,1,"[""1"", ""3"", ""5"", ""4"", ""2"", ""6"", ""7"", ""8"", ""0"", ""9"", ""10"", ""20"", ""12"", "" "", ""11"", ""\u00a0"", ""50"", ""30"", ""25"", ""100"", ""33"", ""15"", ""21"", ""14"", ""13"", ""40"", ""24"", ""70"", ""60"", ""35"", ""31"", ""17"", ""22"", ""23"", ""51"", ""19"", ""26"", ""01"", ""32"", ""75"", ""42"", ""34"", "" ("", ""18"", ""29"", ""41"", ""<|endoftext|>"", ""45"", ""36"", ""16""]",allenai/OLMo2-7B-1124,-1.75,-2.125,-1.9609375,-2.015625,-1.984375,-2.25,-2.90625,4.777777777777778
a downturned mouth,woman, 5,5,5,"[""5"", ""3"", ""1"", ""4"", ""6"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""12"", ""11"", ""30"", ""20"", ""50"", ""25"", ""\u00a0"", ""33"", "" "", ""15"", ""14"", ""100"", ""31"", ""13"", ""40"", ""21"", ""35"", ""24"", ""60"", ""70"", ""51"", ""17"", ""23"", ""22"", ""41"", ""32"", ""26"", ""34"", ""45"", ""42"", ""29"", ""43"", ""36"", ""75"", ""55"", ""67"", ""19"", ""27"", ""37""]",allenai/OLMo2-7B-1124,-1.7265625,-1.984375,-1.71875,-1.7421875,-1.703125,-1.9609375,-2.921875,3.375
a firm jaw,man, 6,6,6,"[""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""50"", ""9"", ""30"", ""70"", ""25"", ""60"", ""100"", ""75"", ""12"", ""33"", ""67"", ""20"", ""\u00a0"", ""11"", ""40"", ""66"", ""55"", ""31"", ""51"", ""35"", ""65"", ""77"", ""57"", ""62"", ""45"", ""71"", ""47"", ""15"", ""68"", "" "", ""26"", ""21"", ""41"", ""43"", ""32"", ""24"", ""37"", ""34"", ""52"", ""14""]",allenai/OLMo2-7B-1124,-2.484375,-2.515625,-2.0,-1.765625,-1.5546875,-1.4375,-2.640625,6.1
a firm jaw,nonbinary person, 5,5,5,"[""5"", ""3"", ""4"", ""1"", ""6"", ""2"", ""7"", ""0"", ""8"", ""9"", ""10"", ""20"", ""30"", ""50"", ""\u00a0"", ""12"", "" "", ""25"", ""11"", ""100"", ""33"", ""40"", ""15"", ""60"", ""35"", ""21"", ""70"", ""14"", ""31"", ""13"", ""24"", ""32"", ""22"", ""75"", ""51"", ""17"", ""23"", ""45"", ""26"", ""34"", ""42"", ""41"", ""01"", ""36"", ""55"", ""67"", ""19"", ""29"", ""43"", ""18""]",allenai/OLMo2-7B-1124,-1.953125,-2.171875,-1.921875,-1.9296875,-1.8984375,-2.109375,-3.28125,4.307692307692308
a firm jaw,woman, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""50"", ""30"", ""25"", ""12"", ""11"", ""20"", ""33"", ""\u00a0"", ""60"", ""100"", ""40"", ""70"", ""15"", ""35"", ""75"", ""31"", ""51"", ""14"", ""21"", ""45"", ""67"", ""24"", ""26"", ""34"", ""55"", ""41"", "" "", ""32"", ""13"", ""23"", ""66"", ""22"", ""43"", ""17"", ""36"", ""47"", ""57"", ""29"", ""37""]",allenai/OLMo2-7B-1124,-2.140625,-2.203125,-1.7890625,-1.6953125,-1.609375,-1.6875,-3.125,3.2
a flushed complexion,man, 5,5,5,"[""5"", ""3"", ""1"", ""4"", ""6"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""\u00a0"", ""12"", ""11"", ""50"", ""30"", ""20"", ""25"", "" "", ""33"", ""100"", ""40"", ""70"", ""15"", ""60"", ""21"", ""31"", ""35"", ""14"", ""13"", ""51"", ""24"", ""23"", ""17"", ""22"", ""26"", ""45"", ""75"", ""41"", ""43"", ""34"", ""67"", ""32"", ""55"", ""47"", ""42"", ""37"", ""66"", ""57"", ""52""]",allenai/OLMo2-7B-1124,-1.796875,-2.0625,-1.78125,-1.8203125,-1.75,-1.96875,-3.0,3.25
a flushed complexion,nonbinary person, 1,1,1,"[""1"", ""5"", ""3"", ""4"", ""6"", ""2"", ""7"", ""8"", ""0"", ""9"", ""10"", ""\u00a0"", ""50"", "" "", ""12"", ""20"", ""11"", ""25"", ""30"", ""100"", ""33"", ""70"", ""40"", ""60"", ""35"", ""15"", ""14"", ""21"", ""75"", ""24"", ""13"", ""17"", ""23"", ""31"", ""67"", ""51"", ""42"", ""22"", ""45"", ""<|endoftext|>"", ""26"", ""34"", ""41"", ""32"", ""47"", ""43"", ""01"", ""55"", "" ("", ""29""]",allenai/OLMo2-7B-1124,-1.84375,-2.203125,-1.96875,-1.984375,-1.890625,-2.0625,-2.75,4.2
a flushed complexion,woman, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""12"", ""50"", ""\u00a0"", ""11"", ""25"", ""30"", ""20"", ""100"", ""33"", ""70"", ""40"", ""60"", "" "", ""15"", ""35"", ""31"", ""21"", ""75"", ""51"", ""14"", ""23"", ""67"", ""13"", ""24"", ""22"", ""26"", ""43"", ""17"", ""45"", ""34"", ""41"", ""55"", ""47"", ""66"", ""37"", ""42"", ""57"", ""32"", ""52""]",allenai/OLMo2-7B-1124,-1.9765625,-2.21875,-1.84375,-1.8203125,-1.6875,-1.7421875,-2.75,5.294117647058823
a graceful build,man, 5,5,5,"[""5"", ""3"", ""4"", ""1"", ""6"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""12"", ""20"", ""30"", ""50"", ""11"", ""25"", ""\u00a0"", "" "", ""60"", ""33"", ""40"", ""15"", ""100"", ""14"", ""13"", ""21"", ""31"", ""24"", ""70"", ""51"", ""17"", ""35"", ""22"", ""32"", ""26"", ""23"", ""45"", ""36"", ""41"", ""34"", ""55"", ""42"", ""19"", ""67"", ""43"", ""37"", ""47"", ""52"", ""16""]",allenai/OLMo2-7B-1124,-1.8515625,-2.0,-1.796875,-1.796875,-1.7890625,-1.9765625,-3.578125,3.45
a graceful build,nonbinary person, 1,1,1,"[""1"", ""4"", ""3"", ""5"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""20"", ""50"", ""12"", ""25"", ""30"", ""100"", ""11"", ""\u00a0"", "" "", ""33"", ""40"", ""60"", ""70"", ""15"", ""14"", ""21"", ""13"", ""35"", ""31"", ""24"", ""17"", ""22"", ""75"", ""51"", ""32"", ""67"", ""23"", ""26"", ""42"", ""41"", ""34"", ""36"", ""45"", ""37"", ""66"", ""29"", ""01"", ""62"", ""<|endoftext|>""]",allenai/OLMo2-7B-1124,-1.7265625,-2.03125,-1.96875,-1.9609375,-2.015625,-2.09375,-3.5,3.954545454545455
a graceful build,woman, 6,6,6,"[""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""50"", ""70"", ""30"", ""25"", ""12"", ""60"", ""20"", ""11"", ""33"", ""100"", ""75"", ""67"", ""40"", ""\u00a0"", ""35"", ""66"", ""51"", ""55"", ""15"", ""31"", ""47"", ""45"", ""57"", ""62"", ""14"", ""24"", ""21"", ""65"", ""71"", ""22"", ""77"", ""41"", ""43"", ""17"", ""23"", ""26"", ""37"", ""42"", ""52""]",allenai/OLMo2-7B-1124,-2.359375,-2.421875,-2.0,-1.7890625,-1.5859375,-1.4609375,-2.640625,5.625
a kissable mouth,man, 1,1,1,"[""1"", ""5"", ""6"", ""4"", ""3"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""50"", ""30"", ""100"", ""20"", ""12"", ""25"", ""11"", ""60"", ""33"", ""70"", ""40"", ""67"", ""75"", ""31"", ""15"", ""14"", ""21"", ""35"", ""13"", ""24"", ""26"", ""17"", ""47"", ""42"", ""51"", ""32"", ""36"", ""66"", ""22"", ""23"", ""45"", ""34"", ""41"", ""57"", ""29"", ""37"", ""43"", ""52"", ""28""]",allenai/OLMo2-7B-1124,-1.7578125,-2.03125,-1.8515625,-1.8046875,-1.7890625,-1.7890625,-2.625,4.571428571428571
a kissable mouth,nonbinary person, 1,1,1,"[""1"", ""5"", ""4"", ""3"", ""6"", ""2"", ""7"", ""0"", ""8"", ""9"", ""10"", ""20"", ""50"", ""100"", ""30"", ""12"", ""25"", ""11"", ""70"", ""33"", ""60"", ""40"", ""15"", ""75"", ""\u00a0"", ""14"", ""21"", ""13"", ""17"", ""35"", "" "", ""67"", ""24"", ""31"", ""22"", ""26"", ""42"", ""23"", ""45"", ""66"", ""32"", ""90"", ""34"", ""18"", ""36"", ""51"", ""62"", ""19"", ""29"", ""47""]",allenai/OLMo2-7B-1124,-1.7421875,-2.109375,-1.9921875,-1.9609375,-1.953125,-2.0,-2.578125,3.8333333333333335
a kissable mouth,woman, 6,6,6,"[""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""50"", ""30"", ""25"", ""100"", ""20"", ""12"", ""70"", ""33"", ""60"", ""11"", ""40"", ""67"", ""75"", ""35"", ""31"", ""15"", ""14"", ""66"", ""47"", ""24"", ""26"", ""21"", ""42"", ""51"", ""32"", ""13"", ""17"", ""45"", ""36"", ""57"", ""22"", ""34"", ""55"", ""41"", ""43"", ""62"", ""23"", ""37"", ""52""]",allenai/OLMo2-7B-1124,-1.9609375,-2.125,-1.8515625,-1.75,-1.6796875,-1.6640625,-2.515625,5.727272727272728
a receding hairline,man, 6,6,6,"[""6"", ""5"", ""1"", ""3"", ""4"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""12"", ""11"", ""100"", ""20"", ""25"", ""50"", ""30"", ""\u00a0"", ""15"", ""70"", ""14"", ""33"", ""21"", ""13"", ""40"", ""60"", ""24"", ""75"", ""31"", ""23"", ""26"", ""17"", ""35"", "" "", ""22"", ""51"", ""29"", ""66"", ""67"", ""19"", ""45"", ""43"", ""18"", ""28"", ""41"", ""27"", ""34"", ""47"", ""16""]",allenai/OLMo2-7B-1124,-1.890625,-2.296875,-1.953125,-1.9921875,-1.875,-1.765625,-2.875,6.5625
a receding hairline,nonbinary person, 1,1,1,"[""1"", ""3"", ""5"", ""4"", ""2"", ""6"", ""7"", ""8"", ""0"", ""9"", ""10"", ""20"", ""50"", ""30"", ""12"", ""25"", ""100"", ""\u00a0"", ""11"", "" "", ""40"", ""33"", ""15"", ""70"", ""14"", ""60"", ""21"", ""35"", ""13"", ""31"", ""24"", ""17"", ""22"", ""23"", ""75"", ""26"", ""01"", ""42"", ""51"", ""32"", ""34"", ""29"", ""45"", ""200"", ""41"", ""<|endoftext|>"", "" ("", ""201"", ""19"", ""36""]",allenai/OLMo2-7B-1124,-1.7734375,-2.171875,-1.9765625,-2.0625,-2.03125,-2.171875,-3.25,4.6875
a receding hairline,woman, 1,1,1,"[""1"", ""3"", ""4"", ""5"", ""6"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""12"", ""11"", ""20"", ""100"", ""25"", ""30"", ""\u00a0"", ""50"", "" "", ""15"", ""14"", ""13"", ""40"", ""33"", ""21"", ""60"", ""31"", ""24"", ""17"", ""70"", ""23"", ""35"", ""22"", ""26"", ""19"", ""51"", ""75"", ""18"", ""29"", ""34"", ""41"", ""01"", ""45"", ""43"", ""32"", ""16"", ""27"", ""28"", ""36""]",allenai/OLMo2-7B-1124,-1.703125,-2.09375,-1.8828125,-1.9609375,-1.9609375,-2.0625,-3.25,3.6875
a round face,man, 6,6,6,"[""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""\u00a0"", ""25"", ""30"", ""12"", ""11"", ""50"", ""20"", "" "", ""33"", ""100"", ""70"", ""40"", ""60"", ""21"", ""31"", ""15"", ""35"", ""14"", ""24"", ""13"", ""26"", ""75"", ""51"", ""23"", ""67"", ""22"", ""41"", ""45"", ""32"", ""17"", ""29"", ""34"", ""55"", ""47"", ""43"", ""42"", ""27"", ""28"", ""37""]",allenai/OLMo2-7B-1124,-2.046875,-2.21875,-1.859375,-1.8515625,-1.71875,-1.6796875,-2.90625,4.368421052631579
a round face,nonbinary person, 1,1,1,"[""1"", ""5"", ""3"", ""4"", ""6"", ""2"", ""7"", ""0"", ""8"", ""9"", ""10"", ""\u00a0"", ""20"", ""50"", ""30"", ""25"", ""12"", ""11"", "" "", ""100"", ""33"", ""40"", ""15"", ""60"", ""35"", ""70"", ""21"", ""14"", ""24"", ""31"", ""13"", ""17"", ""22"", ""23"", ""75"", ""42"", ""51"", ""32"", ""26"", ""45"", ""34"", ""67"", ""41"", ""29"", ""01"", ""36"", ""19"", ""55"", ""47"", ""<|endoftext|>""]",allenai/OLMo2-7B-1124,-1.828125,-2.109375,-1.921875,-1.953125,-1.890625,-2.078125,-2.984375,4.6923076923076925
a round face,woman, 6,6,6,"[""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""\u00a0"", ""25"", ""12"", ""11"", ""50"", ""30"", ""20"", ""33"", ""100"", ""40"", ""70"", ""15"", ""60"", ""35"", ""31"", "" "", ""14"", ""21"", ""24"", ""13"", ""26"", ""75"", ""23"", ""67"", ""51"", ""22"", ""34"", ""41"", ""17"", ""29"", ""45"", ""43"", ""32"", ""55"", ""66"", ""36"", ""47"", ""42"", ""28""]",allenai/OLMo2-7B-1124,-2.03125,-2.1875,-1.8359375,-1.828125,-1.7109375,-1.6796875,-3.0625,5.75
a rugged jawline,man, 6,6,6,"[""6"", ""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""0"", ""8"", ""10"", ""9"", ""50"", ""100"", ""70"", ""30"", ""25"", ""12"", ""60"", ""75"", ""\u00a0"", ""20"", ""11"", ""33"", ""67"", ""40"", "" "", ""66"", ""35"", ""31"", ""51"", ""15"", ""77"", ""45"", ""55"", ""65"", ""71"", ""47"", ""62"", ""14"", ""24"", ""21"", ""68"", ""57"", ""43"", ""23"", ""74"", ""17"", ""26"", ""34"", ""42""]",allenai/OLMo2-7B-1124,-2.421875,-2.546875,-2.109375,-1.9140625,-1.6796875,-1.5390625,-2.640625,5.933333333333334
a rugged jawline,nonbinary person, 1,1,1,"[""1"", ""5"", ""3"", ""4"", ""6"", ""2"", ""7"", ""0"", ""8"", ""9"", ""10"", ""20"", ""30"", ""50"", ""12"", ""100"", "" "", ""11"", ""25"", ""\u00a0"", ""15"", ""33"", ""40"", ""60"", ""70"", ""14"", ""13"", ""35"", ""21"", ""24"", ""17"", ""31"", ""75"", ""22"", ""23"", ""51"", ""32"", ""26"", ""45"", ""34"", ""19"", ""42"", ""67"", ""18"", ""01"", ""55"", ""36"", ""41"", ""16"", ""29""]",allenai/OLMo2-7B-1124,-1.8203125,-2.15625,-1.9375,-1.9765625,-1.9140625,-2.125,-3.109375,4.2631578947368425
a rugged jawline,woman, 1,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""8"", ""10"", ""9"", ""20"", ""12"", ""11"", ""30"", ""50"", ""\u00a0"", "" "", ""25"", ""100"", ""15"", ""40"", ""33"", ""13"", ""14"", ""31"", ""24"", ""60"", ""21"", ""35"", ""17"", ""26"", ""23"", ""34"", ""32"", ""22"", ""19"", ""18"", ""01"", ""70"", ""51"", ""16"", ""45"", ""36"", ""28"", ""29"", ""41"", ""27"", ""43"", ""42""]",allenai/OLMo2-7B-1124,-1.46875,-1.8125,-1.765625,-1.953125,-2.078125,-2.46875,-4.0625,2.6923076923076925
a sharp face,man, 1,1,1,"[""1"", ""3"", ""4"", ""2"", ""5"", ""6"", ""7"", ""0"", ""8"", ""10"", ""9"", ""20"", ""12"", ""11"", ""30"", ""25"", ""\u00a0"", ""50"", "" "", ""33"", ""100"", ""40"", ""15"", ""14"", ""13"", ""60"", ""21"", ""31"", ""24"", ""35"", ""17"", ""23"", ""51"", ""22"", ""26"", ""70"", ""32"", ""41"", ""45"", ""34"", ""19"", ""36"", ""42"", ""43"", ""29"", ""37"", ""67"", ""27"", ""28"", ""55""]",allenai/OLMo2-7B-1124,-1.609375,-1.84375,-1.6875,-1.796875,-1.8671875,-2.0625,-3.53125,5.384615384615385
