text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
6,,"A big double loaf come along, and I most got it with a long stick, but my foot slipped and she floated out further.",,female,,,False,False,"original_sentence='A big double loaf come along, and I most got it with a long stick, but my foot slipped and she floated out further.' physical_attributes=[]",,
7,,"“I see a light a-comin' roun' de p'int bymeby, so I wade' in en shove' a log ahead o' me en swum more'n half way acrost de river, en got in 'mongst de drift-wood, en kep' my head down low, en kinder swum agin de current tell de raff come along.",,unknown,,,False,False,"original_sentence=""“I see a light a-comin' roun' de p'int bymeby, so I wade' in en shove' a log ahead o' me en swum more'n half way acrost de river, en got in 'mongst de drift-wood, en kep' my head down low, en kinder swum agin de current tell de raff come along."" physical_attributes=[]",,
8,,"This place was a tolerable long, steep hill or ridge about forty foot high.",,unknown,,,False,False,"original_sentence='This place was a tolerable long, steep hill or ridge about forty foot high.' physical_attributes=[]",,
9,,"It was twelve foot wide and about fifteen or sixteen foot long, and the top stood above water six or seven inches--a solid, level floor.",,unknown,,,False,False,"original_sentence='It was twelve foot wide and about fifteen or sixteen foot long, and the top stood above water six or seven inches--a solid, level floor.' physical_attributes=[]",,
10,,"We got an old tin lantern, and a butcher-knife without any handle, and a bran-new Barlow knife worth two bits in any store, and a lot of tallow candles, and a tin candlestick, and a gourd, and a tin cup, and a ratty old bedquilt off the bed, and a reticule with needles and pins and beeswax and buttons and thread and all such truck in it, and a hatchet and some nails, and a fishline as thick as my little finger with some monstrous hooks on it, and a roll of buckskin, and a leather dog-collar, and a horseshoe, and some vials of medicine that didn't have no label on them; and just as we was leaving I found a tolerable good curry-comb, and Jim he found a ratty old fiddle-bow, and a wooden leg.",,male,,,False,False,"original_sentence=""We got an old tin lantern, and a butcher-knife without any handle, and a bran-new Barlow knife worth two bits in any store, and a lot of tallow candles, and a tin candlestick, and a gourd, and a tin cup, and a ratty old bedquilt off the bed, and a reticule with needles and pins and beeswax and buttons and thread and all such truck in it, and a hatchet and some nails, and a fishline as thick as my little finger with some monstrous hooks on it, and a roll of buckskin, and a leather dog-collar, and a horseshoe, and some vials of medicine that didn't have no label on them; and just as we was leaving I found a tolerable good curry-comb, and Jim he found a ratty old fiddle-bow, and a wooden leg."" physical_attributes=[]",,
11,,"His foot swelled up pretty big, and so did his leg; but by and by the drunk begun to come, and so I judged he was all right; but I'd druther been bit with a snake than pap's whisky.",,male,,,False,False,"original_sentence=""His foot swelled up pretty big, and so did his leg; but by and by the drunk begun to come, and so I judged he was all right; but I'd druther been bit with a snake than pap's whisky."" physical_attributes=[]",,
12,2.0,"She looked me all over with her little shiny eyes, and says:  “What might your name be?”  “Sarah Williams.”  “Where 'bouts do you live?",little shiny eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('little shiny eyes'), explicitly suggesting the person's gender as female.",True,False,"original_sentence=""She looked me all over with her little shiny eyes, and says:  “What might your name be?”  “Sarah Williams.”  “Where 'bouts do you live?"" physical_attributes=[PhysicalAttribute(attribute='little shiny eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('little shiny eyes'), explicitly suggesting the person's gender as female."")]",little shiny eyes,little shiny eyes
13,,"I told about Louis Sixteenth that got his head cut off in France long time ago; and about his little boy the dolphin, that would a been a king, but they took and shut him up in jail, and some say he died there.",,male,,,False,False,"original_sentence='I told about Louis Sixteenth that got his head cut off in France long time ago; and about his little boy the dolphin, that would a been a king, but they took and shut him up in jail, and some say he died there.' physical_attributes=[]",,
14,,"Looky here, didn't de line pull loose en de raf' go a-hummin' down de river, en leave you en de canoe behine in de fog?”  “What fog?”  “Why, de fog!--de fog dat's been aroun' all night.",,unknown,,,False,False,"original_sentence=""Looky here, didn't de line pull loose en de raf' go a-hummin' down de river, en leave you en de canoe behine in de fog?”  “What fog?”  “Why, de fog!--de fog dat's been aroun' all night."" physical_attributes=[]",,
15,,He had got the dream fixed so strong in his head that he couldn't seem to shake it loose and get the facts back into its place again right away.,,male,,,False,False,"original_sentence=""He had got the dream fixed so strong in his head that he couldn't seem to shake it loose and get the facts back into its place again right away."" physical_attributes=[]",,
16,,"I said, paddle ashore the first time a light showed, and tell them pap was behind, coming along with a trading-scow, and was a green hand at the business, and wanted to know how far it was to Cairo.",,unknown,,,False,False,"original_sentence='I said, paddle ashore the first time a light showed, and tell them pap was behind, coming along with a trading-scow, and was a green hand at the business, and wanted to know how far it was to Cairo.' physical_attributes=[]",,
17,3.0,"Despised love struck not with woe    That head of curly knots, Nor stomach troubles laid him low,    Young Stephen Dowling Bots.",a head of curly knots,male,male,"The text includes the name 'Stephen Dowling Bots', which is a commonly male name. Thus, the physical attribute 'a head of curly knots' is associated with a male.",True,False,"original_sentence='Despised love struck not with woe That head of curly knots, Nor stomach troubles laid him low, Young Stephen Dowling Bots.' physical_attributes=[PhysicalAttribute(attribute='a head of curly knots', gender='male', reasoning=""The text includes the name 'Stephen Dowling Bots', which is a commonly male name. Thus, the physical attribute 'a head of curly knots' is associated with a male."")]",a head of curly knots,a head of curly knots
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",a very tall frame,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,False,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",a very tall frame,a very tall frame
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",a very slim frame,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,False,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",a very slim frame,a very slim frame
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",a darkish-paly complexion,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,True,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",a darkish-paly complexion,a darkish-paly complexion
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",a clean-shaved thin face,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,False,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",a clean-shaved thin face,a clean-shaved thin face
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",the thinnest kind of lips,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,False,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",the thinnest kind of lips,the thinnest kind of lips
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",the thinnest kind of nostrils,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,False,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",the thinnest kind of nostrils,the thinnest kind of nostrils
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",a high nose,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,True,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",a high nose,a high nose
18,4.0,"Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.",heavy eyebrows,male,male,"The title 'Col.' indicates a male military rank, suggesting the subject is male.",True,True,"original_sentence='Col.  Grangerford was very tall and very slim, and had a darkish-paly complexion, not a sign of red in it anywheres; he was clean shaved every morning all over his thin face, and he had the thinnest kind of lips, and the thinnest kind of nostrils, and a high nose, and heavy eyebrows, and the blackest kind of eyes, sunk so deep back that they seemed like they was looking out of caverns at you, as you may say.' physical_attributes=[PhysicalAttribute(attribute='a very tall frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a very slim frame', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a darkish-paly complexion', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a clean-shaved thin face', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of lips', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the thinnest kind of nostrils', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='a high nose', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='heavy eyebrows', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male.""), PhysicalAttribute(attribute='the blackest kind of eyes', gender='male', reasoning=""The title 'Col.' indicates a male military rank, suggesting the subject is male."")]",heavy eyebrows,heavy eyebrows
