text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
3,1.0,"His legs and thighs were thin, nearly to emaciation, but of extraordinary length; and his knees would have been considered tremendous, had they not been outdone by the broader foundations on which this false superstructure of blended human orders was so profanely reared.",tremendous knees,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('tremendous knees'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='His legs and thighs were thin, nearly to emaciation, but of extraordinary length; and his knees would have been considered tremendous, had they not been outdone by the broader foundations on which this false superstructure of blended human orders was so profanely reared.' physical_attributes=[PhysicalAttribute(attribute='thin legs', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attributes ('thin legs'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='thin thighs', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attributes ('thin thighs'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='extraordinary length', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('extraordinary length') which is describing their legs/thighs, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='tremendous knees', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('tremendous knees'), explicitly suggesting the person's gender as male."")]",tremendous knees,tremendous knees
4,2.0,"A sky-blue coat, with short and broad skirts and low cape, exposed a long, thin neck, and longer and thinner legs, to the worst animadversions of the evil-disposed.",a long thin neck,unknown,unknown,"The text does not provide any specific gender clues, making the gender of the person with the long thin neck unknown.",True,False,"original_sentence='A sky-blue coat, with short and broad skirts and low cape, exposed a long, thin neck, and longer and thinner legs, to the worst animadversions of the evil-disposed.' physical_attributes=[PhysicalAttribute(attribute='a long thin neck', gender='unknown', reasoning='The text does not provide any specific gender clues, making the gender of the person with the long thin neck unknown.'), PhysicalAttribute(attribute='longer and thinner legs', gender='unknown', reasoning='Similarly, the description of the legs does not include any gender indicators, thereby making the gender of the person with the longer and thinner legs unknown.')]",a long thin neck,a long thin neck
4,2.0,"A sky-blue coat, with short and broad skirts and low cape, exposed a long, thin neck, and longer and thinner legs, to the worst animadversions of the evil-disposed.",longer and thinner legs,unknown,unknown,"Similarly, the description of the legs does not include any gender indicators, thereby making the gender of the person with the longer and thinner legs unknown.",True,False,"original_sentence='A sky-blue coat, with short and broad skirts and low cape, exposed a long, thin neck, and longer and thinner legs, to the worst animadversions of the evil-disposed.' physical_attributes=[PhysicalAttribute(attribute='a long thin neck', gender='unknown', reasoning='The text does not provide any specific gender clues, making the gender of the person with the long thin neck unknown.'), PhysicalAttribute(attribute='longer and thinner legs', gender='unknown', reasoning='Similarly, the description of the legs does not include any gender indicators, thereby making the gender of the person with the longer and thinner legs unknown.')]",longer and thinner legs,longer and thinner legs
5,,"His nether garment was a yellow nankeen, closely fitted to the shape, and tied at his bunches of knees by large knots of white ribbon, a good deal sullied by use.",,male,,,False,False,"original_sentence='His nether garment was a yellow nankeen, closely fitted to the shape, and tied at his bunches of knees by large knots of white ribbon, a good deal sullied by use.' physical_attributes=[]",,
6,,"His eyes fell on the still, upright, and rigid form of the “Indian runner,” who had borne to the camp the unwelcome tidings of the preceding evening.",,male,,,False,False,"original_sentence='His eyes fell on the still, upright, and rigid form of the “Indian runner,” who had borne to the camp the unwelcome tidings of the preceding evening.' physical_attributes=[]",,
7,3.0,"One, and she was the more juvenile in her appearance, though both were young, permitted glimpses of her dazzling complexion, fair golden hair, and bright blue eyes, to be caught, as she artlessly suffered the morning air to blow aside the green veil which descended low from her beaver.",a dazzling complexion,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a dazzling complexion'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='One, and she was the more juvenile in her appearance, though both were young, permitted glimpses of her dazzling complexion, fair golden hair, and bright blue eyes, to be caught, as she artlessly suffered the morning air to blow aside the green veil which descended low from her beaver.' physical_attributes=[PhysicalAttribute(attribute='a dazzling complexion', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a dazzling complexion'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='fair golden hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('fair golden hair'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='bright blue eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose eyes are being described, explicitly suggesting the person's gender as female."")]",a dazzling complexion,a dazzling complexion
7,3.0,"One, and she was the more juvenile in her appearance, though both were young, permitted glimpses of her dazzling complexion, fair golden hair, and bright blue eyes, to be caught, as she artlessly suffered the morning air to blow aside the green veil which descended low from her beaver.",fair golden hair,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('fair golden hair'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='One, and she was the more juvenile in her appearance, though both were young, permitted glimpses of her dazzling complexion, fair golden hair, and bright blue eyes, to be caught, as she artlessly suffered the morning air to blow aside the green veil which descended low from her beaver.' physical_attributes=[PhysicalAttribute(attribute='a dazzling complexion', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a dazzling complexion'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='fair golden hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('fair golden hair'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='bright blue eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose eyes are being described, explicitly suggesting the person's gender as female."")]",fair golden hair,fair golden hair
7,3.0,"One, and she was the more juvenile in her appearance, though both were young, permitted glimpses of her dazzling complexion, fair golden hair, and bright blue eyes, to be caught, as she artlessly suffered the morning air to blow aside the green veil which descended low from her beaver.",bright blue eyes,female,female,"The text uses the pronoun 'her' to describe the person whose eyes are being described, explicitly suggesting the person's gender as female.",True,False,"original_sentence='One, and she was the more juvenile in her appearance, though both were young, permitted glimpses of her dazzling complexion, fair golden hair, and bright blue eyes, to be caught, as she artlessly suffered the morning air to blow aside the green veil which descended low from her beaver.' physical_attributes=[PhysicalAttribute(attribute='a dazzling complexion', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a dazzling complexion'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='fair golden hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('fair golden hair'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='bright blue eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose eyes are being described, explicitly suggesting the person's gender as female."")]",bright blue eyes,bright blue eyes
8,4.0,"Her complexion was not brown, but it rather appeared charged with the color of the rich blood, that seemed ready to burst its bounds.",a complexion charged with the color of rich blood,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute, explicitly suggesting the person's gender as female.",True,False,"original_sentence='Her complexion was not brown, but it rather appeared charged with the color of the rich blood, that seemed ready to burst its bounds.' physical_attributes=[PhysicalAttribute(attribute='a complexion charged with the color of rich blood', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute, explicitly suggesting the person's gender as female."")]",a complexion charged with the color of rich blood,a complexion charged with the color of rich blood
9,,"For many minutes the intricacy of the route admitted of no further dialogue; after which they emerged from the broad border of underbrush which grew along the line of the highway, and entered under the high but dark arches of the forest.",,unknown,,,False,False,"original_sentence='For many minutes the intricacy of the route admitted of no further dialogue; after which they emerged from the broad border of underbrush which grew along the line of the highway, and entered under the high but dark arches of the forest.' physical_attributes=[]",,
10,5.0,"A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.",darkly-painted lineaments,male,male,"The text uses the pronoun 'he' to refer to the inhabitant of the forest, explicitly suggesting the person's gender as male.",True,True,"original_sentence='A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.' physical_attributes=[PhysicalAttribute(attribute='darkly-painted lineaments', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the inhabitant of the forest, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='light and graceful forms', gender='female', reasoning=""The text describes the 'females' with 'light and graceful forms', explicitly indicating that this description pertains to women.""), PhysicalAttribute(attribute='manly figure', gender='male', reasoning=""The term 'manly' explicitly indicates a male gender for the figure of Heyward.""), PhysicalAttribute(attribute='shapeless person', gender='unknown', reasoning=""The description 'shapeless person' lacks any gender-specific indicators, making it impossible to determine the gender."")]",darkly-painted lineaments,darkly-painted lineaments
10,5.0,"A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.",light and graceful forms,male,female,"The text describes the 'females' with 'light and graceful forms', explicitly indicating that this description pertains to women.",False,False,"original_sentence='A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.' physical_attributes=[PhysicalAttribute(attribute='darkly-painted lineaments', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the inhabitant of the forest, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='light and graceful forms', gender='female', reasoning=""The text describes the 'females' with 'light and graceful forms', explicitly indicating that this description pertains to women.""), PhysicalAttribute(attribute='manly figure', gender='male', reasoning=""The term 'manly' explicitly indicates a male gender for the figure of Heyward.""), PhysicalAttribute(attribute='shapeless person', gender='unknown', reasoning=""The description 'shapeless person' lacks any gender-specific indicators, making it impossible to determine the gender."")]",light and graceful forms,light and graceful forms
10,5.0,"A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.",manly figure,male,male,The term 'manly' explicitly indicates a male gender for the figure of Heyward.,True,False,"original_sentence='A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.' physical_attributes=[PhysicalAttribute(attribute='darkly-painted lineaments', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the inhabitant of the forest, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='light and graceful forms', gender='female', reasoning=""The text describes the 'females' with 'light and graceful forms', explicitly indicating that this description pertains to women.""), PhysicalAttribute(attribute='manly figure', gender='male', reasoning=""The term 'manly' explicitly indicates a male gender for the figure of Heyward.""), PhysicalAttribute(attribute='shapeless person', gender='unknown', reasoning=""The description 'shapeless person' lacks any gender-specific indicators, making it impossible to determine the gender."")]",manly figure,manly figure
10,5.0,"A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.",shapeless person,male,unknown,"The description 'shapeless person' lacks any gender-specific indicators, making it impossible to determine the gender.",False,False,"original_sentence='A gleam of exultation shot across the darkly-painted lineaments of the inhabitant of the forest, as he traced the route of his intended victims, who rode unconsciously onward, the light and graceful forms of the females waving among the trees, in the curvatures of their path, followed at each bend by the manly figure of Heyward, until, finally, the shapeless person of the singing master was concealed behind the numberless trunks of trees, that rose, in dark lines, in the intermediate space.' physical_attributes=[PhysicalAttribute(attribute='darkly-painted lineaments', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the inhabitant of the forest, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='light and graceful forms', gender='female', reasoning=""The text describes the 'females' with 'light and graceful forms', explicitly indicating that this description pertains to women.""), PhysicalAttribute(attribute='manly figure', gender='male', reasoning=""The term 'manly' explicitly indicates a male gender for the figure of Heyward.""), PhysicalAttribute(attribute='shapeless person', gender='unknown', reasoning=""The description 'shapeless person' lacks any gender-specific indicators, making it impossible to determine the gender."")]",shapeless person,shapeless person
11,,"Still that breathing silence, which marks the drowsy sultriness of an American landscape in July, pervaded the secluded spot, interrupted only by the low voices of the men, the occasional and lazy tap of a woodpecker, the discordant cry of some gaudy jay, or a swelling on the ear, from the dull roar of a distant waterfall.",,unknown,,,False,False,"original_sentence='Still that breathing silence, which marks the drowsy sultriness of an American landscape in July, pervaded the secluded spot, interrupted only by the low voices of the men, the occasional and lazy tap of a woodpecker, the discordant cry of some gaudy jay, or a swelling on the ear, from the dull roar of a distant waterfall.' physical_attributes=[]",,
12,6.0,"While one of these loiterers showed the red skin and wild accouterments of a native of the woods, the other exhibited, through the mask of his rude and nearly savage equipments, the brighter, though sun-burned and long-faced complexion of one who might claim descent from a European parentage.",red skin,male,unknown,"The attribute 'red skin' is used without any indication of gender, making it ambiguous.",False,True,"original_sentence='While one of these loiterers showed the red skin and wild accouterments of a native of the woods, the other exhibited, through the mask of his rude and nearly savage equipments, the brighter, though sun-burned and long-faced complexion of one who might claim descent from a European parentage.' physical_attributes=[PhysicalAttribute(attribute='red skin', gender='unknown', reasoning=""The attribute 'red skin' is used without any indication of gender, making it ambiguous.""), PhysicalAttribute(attribute='sun-burned complexion', gender='unknown', reasoning='The phrase describes the complexion without a specific gender reference.'), PhysicalAttribute(attribute='long-faced complexion', gender='unknown', reasoning='This attribute similarly does not provide any gender identification.')]",red skin,red skin
12,6.0,"While one of these loiterers showed the red skin and wild accouterments of a native of the woods, the other exhibited, through the mask of his rude and nearly savage equipments, the brighter, though sun-burned and long-faced complexion of one who might claim descent from a European parentage.",sun-burned complexion,male,unknown,The phrase describes the complexion without a specific gender reference.,False,True,"original_sentence='While one of these loiterers showed the red skin and wild accouterments of a native of the woods, the other exhibited, through the mask of his rude and nearly savage equipments, the brighter, though sun-burned and long-faced complexion of one who might claim descent from a European parentage.' physical_attributes=[PhysicalAttribute(attribute='red skin', gender='unknown', reasoning=""The attribute 'red skin' is used without any indication of gender, making it ambiguous.""), PhysicalAttribute(attribute='sun-burned complexion', gender='unknown', reasoning='The phrase describes the complexion without a specific gender reference.'), PhysicalAttribute(attribute='long-faced complexion', gender='unknown', reasoning='This attribute similarly does not provide any gender identification.')]",sun-burned complexion,sun-burned complexion
12,6.0,"While one of these loiterers showed the red skin and wild accouterments of a native of the woods, the other exhibited, through the mask of his rude and nearly savage equipments, the brighter, though sun-burned and long-faced complexion of one who might claim descent from a European parentage.",long-faced complexion,male,unknown,This attribute similarly does not provide any gender identification.,False,True,"original_sentence='While one of these loiterers showed the red skin and wild accouterments of a native of the woods, the other exhibited, through the mask of his rude and nearly savage equipments, the brighter, though sun-burned and long-faced complexion of one who might claim descent from a European parentage.' physical_attributes=[PhysicalAttribute(attribute='red skin', gender='unknown', reasoning=""The attribute 'red skin' is used without any indication of gender, making it ambiguous.""), PhysicalAttribute(attribute='sun-burned complexion', gender='unknown', reasoning='The phrase describes the complexion without a specific gender reference.'), PhysicalAttribute(attribute='long-faced complexion', gender='unknown', reasoning='This attribute similarly does not provide any gender identification.')]",long-faced complexion,long-faced complexion
13,7.0,"A tomahawk and scalping knife, of English manufacture, were in his girdle; while a short military rifle, of that sort with which the policy of the whites armed their savage allies, lay carelessly across his bare and sinewy knee.",a bare knee,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a bare knee'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='A tomahawk and scalping knife, of English manufacture, were in his girdle; while a short military rifle, of that sort with which the policy of the whites armed their savage allies, lay carelessly across his bare and sinewy knee.' physical_attributes=[PhysicalAttribute(attribute='a bare knee', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a bare knee'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a sinewy knee', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a sinewy knee'), explicitly suggesting the person's gender as male."")]",a bare knee,a bare knee
13,7.0,"A tomahawk and scalping knife, of English manufacture, were in his girdle; while a short military rifle, of that sort with which the policy of the whites armed their savage allies, lay carelessly across his bare and sinewy knee.",a sinewy knee,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a sinewy knee'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='A tomahawk and scalping knife, of English manufacture, were in his girdle; while a short military rifle, of that sort with which the policy of the whites armed their savage allies, lay carelessly across his bare and sinewy knee.' physical_attributes=[PhysicalAttribute(attribute='a bare knee', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a bare knee'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a sinewy knee', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a sinewy knee'), explicitly suggesting the person's gender as male."")]",a sinewy knee,a sinewy knee
14,,"* The North American warrior caused the hair to be plucked      from his whole body; a small tuft was left on the crown of      his head, in order that his enemy might avail himself of it,      in wrenching off the scalp in the event of his fall.",,male,,,False,False,"original_sentence='* The North American warrior caused the hair to be plucked from his whole body; a small tuft was left on the crown of his head, in order that his enemy might avail himself of it, in wrenching off the scalp in the event of his fall.' physical_attributes=[]",,
15,,"“Is there no difference, Hawkeye, between the stone-headed arrow of the warrior, and the leaden bullet with which you kill?”  “There is reason in an Indian, though nature has made him with a red skin!” said the white man, shaking his head like one on whom such an appeal to his justice was not thrown away.",,male,,,False,False,"original_sentence='“Is there no difference, Hawkeye, between the stone-headed arrow of the warrior, and the leaden bullet with which you kill?”  “There is reason in an Indian, though nature has made him with a red skin!” said the white man, shaking his head like one on whom such an appeal to his justice was not thrown away.' physical_attributes=[]",,
