text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
4,2.0,"The Major, his daughter, and his grandson were of a type all Amberson: tall, straight, and regular, with dark eyes, short noses, good chins; and the grandfather's expression, no less than the grandson's, was one of faintly amused condescension.",short noses,male,unknown,"Similar to the other attributes, this does not apply to a specific person, leading to an unknown gender assignment.",False,True,"original_sentence=""The Major, his daughter, and his grandson were of a type all Amberson: tall, straight, and regular, with dark eyes, short noses, good chins; and the grandfather's expression, no less than the grandson's, was one of faintly amused condescension."" physical_attributes=[PhysicalAttribute(attribute='tall stature', gender='unknown', reasoning=""The text describes 'a type' which includes multiple generations (the Major, his daughter, and his grandson), making it difficult to assign gender to 'tall' without more specific individual context.""), PhysicalAttribute(attribute='straight stature', gender='unknown', reasoning=""The description 'straight' applies to the overall type and does not refer to a specific individual, so gender cannot be determined.""), PhysicalAttribute(attribute='regular features', gender='unknown', reasoning=""The term 'regular' is general and pertains to the group of Ambersons without specific gender indication.""), PhysicalAttribute(attribute='dark eyes', gender='unknown', reasoning='This attribute does not specify which individual it belongs to (Major, daughter, grandson), making gender determination impossible.'), PhysicalAttribute(attribute='short noses', gender='unknown', reasoning='Similar to the other attributes, this does not apply to a specific person, leading to an unknown gender assignment.'), PhysicalAttribute(attribute='good chins', gender='unknown', reasoning='This attribute applies to the family type and does not indicate gender for any specific individual.')]",short noses,short noses
4,2.0,"The Major, his daughter, and his grandson were of a type all Amberson: tall, straight, and regular, with dark eyes, short noses, good chins; and the grandfather's expression, no less than the grandson's, was one of faintly amused condescension.",good chins,male,unknown,This attribute applies to the family type and does not indicate gender for any specific individual.,False,True,"original_sentence=""The Major, his daughter, and his grandson were of a type all Amberson: tall, straight, and regular, with dark eyes, short noses, good chins; and the grandfather's expression, no less than the grandson's, was one of faintly amused condescension."" physical_attributes=[PhysicalAttribute(attribute='tall stature', gender='unknown', reasoning=""The text describes 'a type' which includes multiple generations (the Major, his daughter, and his grandson), making it difficult to assign gender to 'tall' without more specific individual context.""), PhysicalAttribute(attribute='straight stature', gender='unknown', reasoning=""The description 'straight' applies to the overall type and does not refer to a specific individual, so gender cannot be determined.""), PhysicalAttribute(attribute='regular features', gender='unknown', reasoning=""The term 'regular' is general and pertains to the group of Ambersons without specific gender indication.""), PhysicalAttribute(attribute='dark eyes', gender='unknown', reasoning='This attribute does not specify which individual it belongs to (Major, daughter, grandson), making gender determination impossible.'), PhysicalAttribute(attribute='short noses', gender='unknown', reasoning='Similar to the other attributes, this does not apply to a specific person, leading to an unknown gender assignment.'), PhysicalAttribute(attribute='good chins', gender='unknown', reasoning='This attribute applies to the family type and does not indicate gender for any specific individual.')]",good chins,good chins
5,3.0,"The Major's short white hair was parted in the middle, like his grandson's, and in all he stood as briskly equipped to the fashion as exquisite young George.",short white hair,male,male,"The text uses 'The Major', a title typically associated with males, and 'his', which indicates that the person with 'short white hair' is male.",True,False,"original_sentence=""The Major's short white hair was parted in the middle, like his grandson's, and in all he stood as briskly equipped to the fashion as exquisite young George."" physical_attributes=[PhysicalAttribute(attribute='short white hair', gender='male', reasoning=""The text uses 'The Major', a title typically associated with males, and 'his', which indicates that the person with 'short white hair' is male."")]",short white hair,short white hair
6,4.0,"The duck parted his thick and longish black hair on the side; his tie was a forgetful looking thing, and his coat, though it fitted a good enough middle-aged figure, no product of this year, or of last year either.",thick black hair,male,male,"The attribute 'thick black hair' is used in conjunction with the pronoun 'his', directly indicating that the person being described is male.",True,False,"original_sentence='The duck parted his thick and longish black hair on the side; his tie was a forgetful looking thing, and his coat, though it fitted a good enough middle-aged figure, no product of this year, or of last year either.' physical_attributes=[PhysicalAttribute(attribute='thick black hair', gender='male', reasoning=""The attribute 'thick black hair' is used in conjunction with the pronoun 'his', directly indicating that the person being described is male.""), PhysicalAttribute(attribute='longish black hair', gender='male', reasoning=""Similar to 'thick black hair', this attribute is also prefixed by the pronoun 'his', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a good enough middle-aged figure', gender='male', reasoning=""The attribute describes the figure associated with the pronoun 'his', indicating the person's gender as male."")]",thick black hair,thick black hair
6,4.0,"The duck parted his thick and longish black hair on the side; his tie was a forgetful looking thing, and his coat, though it fitted a good enough middle-aged figure, no product of this year, or of last year either.",longish black hair,male,male,"Similar to 'thick black hair', this attribute is also prefixed by the pronoun 'his', explicitly suggesting the person's gender as male.",True,False,"original_sentence='The duck parted his thick and longish black hair on the side; his tie was a forgetful looking thing, and his coat, though it fitted a good enough middle-aged figure, no product of this year, or of last year either.' physical_attributes=[PhysicalAttribute(attribute='thick black hair', gender='male', reasoning=""The attribute 'thick black hair' is used in conjunction with the pronoun 'his', directly indicating that the person being described is male.""), PhysicalAttribute(attribute='longish black hair', gender='male', reasoning=""Similar to 'thick black hair', this attribute is also prefixed by the pronoun 'his', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a good enough middle-aged figure', gender='male', reasoning=""The attribute describes the figure associated with the pronoun 'his', indicating the person's gender as male."")]",longish black hair,longish black hair
6,4.0,"The duck parted his thick and longish black hair on the side; his tie was a forgetful looking thing, and his coat, though it fitted a good enough middle-aged figure, no product of this year, or of last year either.",a good enough middle-aged figure,male,male,"The attribute describes the figure associated with the pronoun 'his', indicating the person's gender as male.",True,False,"original_sentence='The duck parted his thick and longish black hair on the side; his tie was a forgetful looking thing, and his coat, though it fitted a good enough middle-aged figure, no product of this year, or of last year either.' physical_attributes=[PhysicalAttribute(attribute='thick black hair', gender='male', reasoning=""The attribute 'thick black hair' is used in conjunction with the pronoun 'his', directly indicating that the person being described is male.""), PhysicalAttribute(attribute='longish black hair', gender='male', reasoning=""Similar to 'thick black hair', this attribute is also prefixed by the pronoun 'his', explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a good enough middle-aged figure', gender='male', reasoning=""The attribute describes the figure associated with the pronoun 'his', indicating the person's gender as male."")]",a good enough middle-aged figure,a good enough middle-aged figure
7,,"The coat was square, with skirts to the knees; old John called it a “Prince Albert” and was well enough pleased with it, but his great-nephew considered it the next thing to an insult.",,male,,,False,False,"original_sentence='The coat was square, with skirts to the knees; old John called it a “Prince Albert” and was well enough pleased with it, but his great-nephew considered it the next thing to an insult.' physical_attributes=[]",,
8,,"Musicians, hired especially for him, were sitting in a grove of palms in the hall and now tenderly playing “Oh, Promise Me” for his pleasuring; dozens and scores of flowers had been brought to life and tended to this hour that they might sweeten the air for him while they died; and the evanescent power that music and floral scents hold over youth stirred his appreciation of strange, beautiful qualities within his own bosom: he seemed to himself to be mysteriously angelic, and about to do something which would overwhelm the beautiful young stranger upon his arm.",,male,,,False,False,"original_sentence='Musicians, hired especially for him, were sitting in a grove of palms in the hall and now tenderly playing “Oh, Promise Me” for his pleasuring; dozens and scores of flowers had been brought to life and tended to this hour that they might sweeten the air for him while they died; and the evanescent power that music and floral scents hold over youth stirred his appreciation of strange, beautiful qualities within his own bosom: he seemed to himself to be mysteriously angelic, and about to do something which would overwhelm the beautiful young stranger upon his arm.' physical_attributes=[]",,
9,5.0,"Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.",glittering blond hair,female,female,"The name 'Amelia' is typically associated with females, indicating the person's gender as female.",True,False,"original_sentence='Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.' physical_attributes=[PhysicalAttribute(attribute='glittering blond hair', gender='female', reasoning=""The name 'Amelia' is typically associated with females, indicating the person's gender as female.""), PhysicalAttribute(attribute='a pink fat face', gender='female', reasoning=""The name 'Amelia' suggests a female identity, which aligns with the description of a 'pink fat face'.""), PhysicalAttribute(attribute='a solid cold bosom', gender='female', reasoning=""The context provided by the name 'Amelia' suggests this attribute belongs to a female.""), PhysicalAttribute(attribute='great cold gloved arms', gender='female', reasoning=""The name 'Amelia' supports the inference that these arms belong to a female."")]",glittering blond hair,glittering blond hair
9,5.0,"Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.",a pink fat face,female,female,"The name 'Amelia' suggests a female identity, which aligns with the description of a 'pink fat face'.",True,False,"original_sentence='Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.' physical_attributes=[PhysicalAttribute(attribute='glittering blond hair', gender='female', reasoning=""The name 'Amelia' is typically associated with females, indicating the person's gender as female.""), PhysicalAttribute(attribute='a pink fat face', gender='female', reasoning=""The name 'Amelia' suggests a female identity, which aligns with the description of a 'pink fat face'.""), PhysicalAttribute(attribute='a solid cold bosom', gender='female', reasoning=""The context provided by the name 'Amelia' suggests this attribute belongs to a female.""), PhysicalAttribute(attribute='great cold gloved arms', gender='female', reasoning=""The name 'Amelia' supports the inference that these arms belong to a female."")]",a pink fat face,a pink fat face
9,5.0,"Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.",a solid cold bosom,female,female,The context provided by the name 'Amelia' suggests this attribute belongs to a female.,True,False,"original_sentence='Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.' physical_attributes=[PhysicalAttribute(attribute='glittering blond hair', gender='female', reasoning=""The name 'Amelia' is typically associated with females, indicating the person's gender as female.""), PhysicalAttribute(attribute='a pink fat face', gender='female', reasoning=""The name 'Amelia' suggests a female identity, which aligns with the description of a 'pink fat face'.""), PhysicalAttribute(attribute='a solid cold bosom', gender='female', reasoning=""The context provided by the name 'Amelia' suggests this attribute belongs to a female.""), PhysicalAttribute(attribute='great cold gloved arms', gender='female', reasoning=""The name 'Amelia' supports the inference that these arms belong to a female."")]",a solid cold bosom,a solid cold bosom
9,5.0,"Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.",great cold gloved arms,female,female,The name 'Amelia' supports the inference that these arms belong to a female.,True,False,"original_sentence='Amelia, likewise full-bodied, showed glittering blond hair exuberantly dressed; a pink, fat face cold under a white-hot tiara; a solid, cold bosom under a white-hot necklace; great, cold, gloved arms, and the rest of her beautifully upholstered.' physical_attributes=[PhysicalAttribute(attribute='glittering blond hair', gender='female', reasoning=""The name 'Amelia' is typically associated with females, indicating the person's gender as female.""), PhysicalAttribute(attribute='a pink fat face', gender='female', reasoning=""The name 'Amelia' suggests a female identity, which aligns with the description of a 'pink fat face'.""), PhysicalAttribute(attribute='a solid cold bosom', gender='female', reasoning=""The context provided by the name 'Amelia' suggests this attribute belongs to a female.""), PhysicalAttribute(attribute='great cold gloved arms', gender='female', reasoning=""The name 'Amelia' supports the inference that these arms belong to a female."")]",great cold gloved arms,great cold gloved arms
10,6.0,"The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him.",a dry lined face,male,male,"The use of 'his' before 'thin neck' connects it to the previously mentioned 'dry lined face', indicating that the person being described is male.",True,False,"original_sentence=""The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him."" physical_attributes=[PhysicalAttribute(attribute='a dry lined face', gender='male', reasoning=""The use of 'his' before 'thin neck' connects it to the previously mentioned 'dry lined face', indicating that the person being described is male.""), PhysicalAttribute(attribute='a short moustache', gender='male', reasoning=""The mention of a 'business man's short moustache' implies male characteristics, and the use of 'his' before 'thin neck' reinforces the gender.""), PhysicalAttribute(attribute='a thin neck', gender='male', reasoning=""The use of 'his' indicates that the person with the 'thin neck' is male.""), PhysicalAttribute(attribute=""an Adam's apple"", gender='male', reasoning=""The description of an Adam's apple is typically male anatomy, and again supported by the use of 'his'."")]",a dry lined face,a dry lined face
10,6.0,"The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him.",a short moustache,male,male,"The mention of a 'business man's short moustache' implies male characteristics, and the use of 'his' before 'thin neck' reinforces the gender.",True,True,"original_sentence=""The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him."" physical_attributes=[PhysicalAttribute(attribute='a dry lined face', gender='male', reasoning=""The use of 'his' before 'thin neck' connects it to the previously mentioned 'dry lined face', indicating that the person being described is male.""), PhysicalAttribute(attribute='a short moustache', gender='male', reasoning=""The mention of a 'business man's short moustache' implies male characteristics, and the use of 'his' before 'thin neck' reinforces the gender.""), PhysicalAttribute(attribute='a thin neck', gender='male', reasoning=""The use of 'his' indicates that the person with the 'thin neck' is male.""), PhysicalAttribute(attribute=""an Adam's apple"", gender='male', reasoning=""The description of an Adam's apple is typically male anatomy, and again supported by the use of 'his'."")]",a short moustache,a short moustache
10,6.0,"The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him.",a thin neck,male,male,The use of 'his' indicates that the person with the 'thin neck' is male.,True,True,"original_sentence=""The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him."" physical_attributes=[PhysicalAttribute(attribute='a dry lined face', gender='male', reasoning=""The use of 'his' before 'thin neck' connects it to the previously mentioned 'dry lined face', indicating that the person being described is male.""), PhysicalAttribute(attribute='a short moustache', gender='male', reasoning=""The mention of a 'business man's short moustache' implies male characteristics, and the use of 'his' before 'thin neck' reinforces the gender.""), PhysicalAttribute(attribute='a thin neck', gender='male', reasoning=""The use of 'his' indicates that the person with the 'thin neck' is male.""), PhysicalAttribute(attribute=""an Adam's apple"", gender='male', reasoning=""The description of an Adam's apple is typically male anatomy, and again supported by the use of 'his'."")]",a thin neck,a thin neck
10,6.0,"The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him.",an Adam 's apple,male,male,"The description of an Adam's apple is typically male anatomy, and again supported by the use of 'his'.",True,False,"original_sentence=""The escort had a dry, lined face upon which, not ornamentally but as a matter of course, there grew a business man's short moustache; and his thin neck showed an Adam's apple, but not conspicuously, for there was nothing conspicuous about him."" physical_attributes=[PhysicalAttribute(attribute='a dry lined face', gender='male', reasoning=""The use of 'his' before 'thin neck' connects it to the previously mentioned 'dry lined face', indicating that the person being described is male.""), PhysicalAttribute(attribute='a short moustache', gender='male', reasoning=""The mention of a 'business man's short moustache' implies male characteristics, and the use of 'his' before 'thin neck' reinforces the gender.""), PhysicalAttribute(attribute='a thin neck', gender='male', reasoning=""The use of 'his' indicates that the person with the 'thin neck' is male.""), PhysicalAttribute(attribute=""an Adam's apple"", gender='male', reasoning=""The description of an Adam's apple is typically male anatomy, and again supported by the use of 'his'."")]",an Adam's apple,an Adam 's apple
11,7.0,"He was talking to Isabel as gaily as he had talked to Miss Fanny, though with less laughter, and Isabel listened and answered eagerly: her colour was high and her eyes had a look of delight.",high colour,evidence for both,female,"The pronoun 'her' is used to refer to Isabel, indicating the person's gender as female.",False,True,"original_sentence='He was talking to Isabel as gaily as he had talked to Miss Fanny, though with less laughter, and Isabel listened and answered eagerly: her colour was high and her eyes had a look of delight.' physical_attributes=[PhysicalAttribute(attribute='high colour', gender='female', reasoning=""The pronoun 'her' is used to refer to Isabel, indicating the person's gender as female.""), PhysicalAttribute(attribute='eyes with a look of delight', gender='female', reasoning=""The pronoun 'her' refers to Isabel, explicitly suggesting the person's gender as female."")]",high colour,high colour
11,7.0,"He was talking to Isabel as gaily as he had talked to Miss Fanny, though with less laughter, and Isabel listened and answered eagerly: her colour was high and her eyes had a look of delight.",eyes with a look of delight,evidence for both,female,"The pronoun 'her' refers to Isabel, explicitly suggesting the person's gender as female.",False,False,"original_sentence='He was talking to Isabel as gaily as he had talked to Miss Fanny, though with less laughter, and Isabel listened and answered eagerly: her colour was high and her eyes had a look of delight.' physical_attributes=[PhysicalAttribute(attribute='high colour', gender='female', reasoning=""The pronoun 'her' is used to refer to Isabel, indicating the person's gender as female.""), PhysicalAttribute(attribute='eyes with a look of delight', gender='female', reasoning=""The pronoun 'her' refers to Isabel, explicitly suggesting the person's gender as female."")]",eyes with a look of delight,eyes with a look of delight
12,,"The body of this comfortable vehicle sagged slightly to one side; the paint was old and seamed with hundreds of minute cracks like little rivers on a black map; the coachman, a fat and elderly darky, seemed to drowse upon the box; but the open window afforded the occupants of the cutter a glimpse of a tired, fine old face, a silk hat, a pearl tie, and an astrachan collar, evidently out to take the air.",,unknown,,,False,False,"original_sentence='The body of this comfortable vehicle sagged slightly to one side; the paint was old and seamed with hundreds of minute cracks like little rivers on a black map; the coachman, a fat and elderly darky, seemed to drowse upon the box; but the open window afforded the occupants of the cutter a glimpse of a tired, fine old face, a silk hat, a pearl tie, and an astrachan collar, evidently out to take the air.' physical_attributes=[]",,
